batch_id,standard_reference_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_role_en,standard_role_zh,referenced_content_en,referenced_content_zh,scope_relevance_en,scope_relevance_zh,emission_type_relevance_en,emission_type_relevance_zh,accounting_principle_en,accounting_principle_zh,is_gb_standard,gb_standard_code,referenced_snippet,evidence_page,review_status,confidence_level
batch_11,batch_11__r038_bankofamerica__20240__sustainabilityreport__gri,r038_bankofamerica__20240__sustainabilityreport,r038_bankofamerica,美国银行,BANK OF AMERICA,38,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,................. 91 INDEXES .................................................................................................................... 92 ISSB Recommendations Index ................................................................,2,seed_batch_11,medium
batch_11,batch_11__r038_bankofamerica__20240__sustainabilityreport__ifrs_s2,r038_bankofamerica__20240__sustainabilityreport,r038_bankofamerica,美国银行,BANK OF AMERICA,38,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,Disclosure standard,披露标准,Climate-related financial disclosures and emissions metrics for investors.,面向投资者的气候相关财务披露及排放指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality|Comparability,财务重要性|可比性,no,,................. 91 INDEXES .................................................................................................................... 92 ISSB Recommendations Index ................................................................,2,seed_batch_11,medium
batch_11,batch_11__r038_bankofamerica__20240__sustainabilityreport__tcfd,r038_bankofamerica__20240__sustainabilityreport,r038_bankofamerica,美国银行,BANK OF AMERICA,38,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,"osures framework, which incorporates the Task Force on Climate-Related Financial Disclosures (TCFD) framework used for our 2020, 2022 and 2023 climate reports. We have also expanded sustainability coverage through inclusion of the Global Re",5,seed_batch_11,medium
batch_11,batch_11__r038_bankofamerica__20240__sustainabilityreport__ghg_protocol,r038_bankofamerica__20240__sustainabilityreport,r038_bankofamerica,美国银行,BANK OF AMERICA,38,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"es. Through 2023, SAF accounted for 31% of our corporate and commercial jet fuel usage, surpassing our 2030 goal. In addition, the Company partners with a number of leading organizations to support our SAF efforts16: 14 GHG emissions Scopes",20,seed_batch_11,medium
batch_11,batch_11__r038_bankofamerica__20240__sustainabilityreport__pcaf,r038_bankofamerica__20240__sustainabilityreport,r038_bankofamerica,美国银行,BANK OF AMERICA,38,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,Accounting standard,核算标准,Accounting methodology for financed emissions and investment-related footprints.,投融资排放及投资相关碳足迹核算方法。,Scope 3,范围3,Other indirect emissions,其他间接排放,Attribution|Data quality hierarchy,归因原则|数据质量层级,no,,supply chain in their transition goals. The intelligence we gather helps us to understand their plans and provide the right advice and solutions to help them advance their goals. Data Capture Framework Emissions Data Absolute emissions and ,29,seed_batch_11,medium
batch_11,batch_11__r038_bankofamerica__20240__sustainabilityreport__sasb,r038_bankofamerica__20240__sustainabilityreport,r038_bankofamerica,美国银行,BANK OF AMERICA,38,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,"the International Sustainability Standards Board (ISSB), which is delivering a comprehensive global baseline of sustainability disclosures focused on the needs of investors and the financial markets. Bank of America supports ISSB’s developm",50,seed_batch_11,medium
batch_11,batch_11__r039_generalmotors__20230__other__gri,r039_generalmotors__20230__other,r039_generalmotors,通用汽车公司,GENERAL MOTORS,39,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"ce, propel us toward a safer, more inclusive and sustainable future. In This Report Introduction 1 Our Sustainability Strategy 6 Environment 9 Innovation 42 Social 49 Responsible Governance 72 Appendix 82 Sustainability Supplement This supp",2,seed_batch_11,medium
batch_11,batch_11__r039_generalmotors__20230__other__sasb,r039_generalmotors__20230__other,r039_generalmotors,通用汽车公司,GENERAL MOTORS,39,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,"ce, propel us toward a safer, more inclusive and sustainable future. In This Report Introduction 1 Our Sustainability Strategy 6 Environment 9 Innovation 42 Social 49 Responsible Governance 72 Appendix 82 Sustainability Supplement This supp",2,seed_batch_11,medium
batch_11,batch_11__r039_generalmotors__20230__other__ghg_protocol,r039_generalmotors__20230__other,r039_generalmotors,通用汽车公司,GENERAL MOTORS,39,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,nability goals. We've taken productive strides in our operations and are continuously strengthening our strategy as we advance on our journey toward zero emissions. Note 1 These metrics are inclusive of organizational boundary adjustments t,9,seed_batch_11,medium
batch_11,batch_11__r039_generalmotors__20230__other__sbti,r039_generalmotors__20230__other,r039_generalmotors,通用汽车公司,GENERAL MOTORS,39,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,use of sold products by 51% per vehicle kilometer by 2035 against a 2018 baseline Global Well-to-Wheel CO2 Emissions Intensity (gCO2e per km) Sales Weighted Average 18 2023 Sustainability Report Note 1 GM’s Scope 3 emissions are calculated ,19,seed_batch_11,medium
batch_11,batch_11__r039_generalmotors__20230__other__tcfd,r039_generalmotors__20230__other,r039_generalmotors,通用汽车公司,GENERAL MOTORS,39,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,usiness units. We contemplate climate-related risks in our enterprise risk framework and continuously monitor changes to our overall risk landscape. See our approach to managing climate-related risks in our Task Force on Climate-Related Fin,76,seed_batch_11,medium
batch_11,batch_11__r049_electricitédefrance__20240__annualreport__esrs_csrd,r049_electricitédefrance__20240__annualreport,r049_electricitédefrance,法国电力公司,ELECTRICITÉ DE FRANCE,49,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"consolidated, prioritised and regularly updated view of the major risks, and their level of control. It is validated by the Risk Committee and presented to the Board of Directors after examination by the Board's Risk and Audit Committee. Ri",106,seed_batch_11,medium
batch_11,batch_11__r049_electricitédefrance__20240__annualreport__tcfd,r049_electricitédefrance__20240__annualreport,r049_electricitédefrance,法国电力公司,ELECTRICITÉ DE FRANCE,49,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,"akeholders. Moreover, the societal, technological and economic context might not be favourable for the low-carbon solutions promoted by the Group. Criticality: ■ ■ Intermediate The breakdown proposed by the Task Force on Climate-Related Fin",143,seed_batch_11,medium
batch_11,batch_11__r049_electricitédefrance__20240__annualreport__gri,r049_electricitédefrance__20240__annualreport,r049_electricitédefrance,法国电力公司,ELECTRICITÉ DE FRANCE,49,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"identifies additional issues specific to the sector and the entity relevant to EDF and its value chain. More specifically, this list of sustainability topics emerged through the themes covered by: ● ● ● the key CSR standards and frameworks,",173,seed_batch_11,medium
batch_11,batch_11__r049_electricitédefrance__20240__annualreport__sasb,r049_electricitédefrance__20240__annualreport,r049_electricitédefrance,法国电力公司,ELECTRICITÉ DE FRANCE,49,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,"identifies additional issues specific to the sector and the entity relevant to EDF and its value chain. More specifically, this list of sustainability topics emerged through the themes covered by: ● ● ● the key CSR standards and frameworks,",173,seed_batch_11,medium
batch_11,batch_11__r049_electricitédefrance__20240__annualreport__ghg_protocol,r049_electricitédefrance__20240__annualreport,r049_electricitédefrance,法国电力公司,ELECTRICITÉ DE FRANCE,49,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,is viable over the long term. This ambition to decarbonise production is reflected in the objective of reducing the carbon intensity of the Group’s electricity and heat generation. (1) poweringpastcoal.org/members (2) icvcm.org/the-core-car,193,seed_batch_11,medium
batch_11,batch_11__r049_electricitédefrance__20240__annualreport__iso_14064,r049_electricitédefrance__20240__annualreport,r049_electricitédefrance,法国电力公司,ELECTRICITÉ DE FRANCE,49,ISO 14064,ISO 14064,Other reporting framework,其他报告框架,Guideline,指引,"Referenced in the report as a reporting, assurance or methodological basis.",在报告中作为披露、鉴证或方法学依据被引用。,Enterprise-wide disclosure,企业整体披露,,,,,no,,"spread over their accounting lifespan. This makes it possible to smooth out the indirect emissions over the lifespan of the equipment, while retaining the information on the carbon stock in the atmosphere. In doing so, the methodology used ",207,seed_batch_11,medium
batch_11,batch_11__r049_electricitédefrance__20240__annualreport__sbti,r049_electricitédefrance__20240__annualreport,r049_electricitédefrance,法国电力公司,ELECTRICITÉ DE FRANCE,49,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"3.2.2.1.3.2.3. Reduction of the value chain emissions The EDF group has set targets for reducing its indirect Scope 3 emission to 2030, both for the whole of Scope 3 and specifically for the part of Scope 3 associated with gas sales to its ",209,seed_batch_11,medium
batch_11,batch_11__r053_pinganinsurance__20240__sustainabilityreport__gri,r053_pinganinsurance__20240__sustainabilityreport,r053_pinganinsurance,中国平安保险（集团）股份有限公司,PING AN INSURANCE,53,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,报告分别发布中文版和英文版，均以印刷品和 PDF 电子版 两种方式发布。欢迎访问中国平安官方网站 ( www.pingan. cn) ，或通过上海证券交易所网站 ( www.sse.com.cn ) 及 香港联合交易所网站 (www.hkexnews.hk ) 查阅和下载相 关信息。 编制原则 本报告根据香港联合交易所《环境、社会及管治报告守则》、 上海证券交易所《上海证券交易所上市公司自律监管指引第 14 号一一可持续发展报告 ( 试行) 》编制，同时参照《深圳 市金融机构,3,seed_batch_11,medium
batch_11,batch_11__r053_pinganinsurance__20240__sustainabilityreport__sasb,r053_pinganinsurance__20240__sustainabilityreport,r053_pinganinsurance,中国平安保险（集团）股份有限公司,PING AN INSURANCE,53,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,报告分别发布中文版和英文版，均以印刷品和 PDF 电子版 两种方式发布。欢迎访问中国平安官方网站 ( www.pingan. cn) ，或通过上海证券交易所网站 ( www.sse.com.cn ) 及 香港联合交易所网站 (www.hkexnews.hk ) 查阅和下载相 关信息。 编制原则 本报告根据香港联合交易所《环境、社会及管治报告守则》、 上海证券交易所《上海证券交易所上市公司自律监管指引第 14 号一一可持续发展报告 ( 试行) 》编制，同时参照《深圳 市金融机构,3,seed_batch_11,medium
batch_11,batch_11__r053_pinganinsurance__20240__sustainabilityreport__tcfd,r053_pinganinsurance__20240__sustainabilityreport,r053_pinganinsurance,中国平安保险（集团）股份有限公司,PING AN INSURANCE,53,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,中国平安 2024 可持续发展报告 ai oF YH aR Hy 度专题 ”可持续的战略管理 ”可持续的业务 ”可持续的运营与社 区 国生ii二四。 可持续的治理 治理 ”战略 附录 影响、风险和机遇管理 指标与目标 平安根据国内外气候信息披露要求，如 TCFD《和气候相关财务信息披露工作组建议》、上海证券交易所《上市公司自律监管指南第 4 号一一可持续发展报告编制》等，对气候风险及机遇进行分 类并开展影响评估工作。 气候风险影响评估结果 物理风险 风险类别 风险因素 极端天,114,seed_batch_11,medium
batch_11,batch_11__r053_pinganinsurance__20240__sustainabilityreport__ghg_protocol,r053_pinganinsurance__20240__sustainabilityreport,r053_pinganinsurance,中国平安保险（集团）股份有限公司,PING AN INSURANCE,53,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"张使用和差旅温室气体排放 ( 吨二和氧化碳当量 ) 68,941 68,921 37,434 范围一、二、三温室气体排放总量 ( 吨二氧化碳当量 ) 439,291 478,606 492,710 人均温室气体排放量 ( 吨二氧化碳当量/人) 1.56 1.51 1.43 天1. 本集团环境数据的边界范围为集团主要成员公司范围，不包括自营物业。集团主要成员公司范围指本集团总部以及寿险及健康险、财产保险、银行、资产管理等主要业务经营范围内的子公司、联营及合营公司。组织边界确定及",171,seed_batch_11,medium
batch_11,batch_11__r053_pinganinsurance__20240__sustainabilityreport__gb_t_2589_2020,r053_pinganinsurance__20240__sustainabilityreport,r053_pinganinsurance,中国平安保险（集团）股份有限公司,PING AN INSURANCE,53,GB/T 2589-2020,GB/T 2589-2020,Chinese national standard system,国家标准体系,Measurement standard,计量标准,Energy use and comprehensive energy-consumption accounting basis.,能源使用与综合能耗核算依据。,Scope 1|Scope 2,范围1|范围2,Direct emissions|Indirect energy emissions,直接排放|能源间接排放,Standardized measurement,标准化计量,yes,GB/T 2589-2020,"张使用和差旅温室气体排放 ( 吨二和氧化碳当量 ) 68,941 68,921 37,434 范围一、二、三温室气体排放总量 ( 吨二氧化碳当量 ) 439,291 478,606 492,710 人均温室气体排放量 ( 吨二氧化碳当量/人) 1.56 1.51 1.43 天1. 本集团环境数据的边界范围为集团主要成员公司范围，不包括自营物业。集团主要成员公司范围指本集团总部以及寿险及健康险、财产保险、银行、资产管理等主要业务经营范围内的子公司、联营及合营公司。组织边界确定及",171,seed_batch_11,medium
batch_11,batch_11__r056_chinanationaloffshoreoil__20240__other__gri,r056_chinanationaloffshoreoil__20240__other,r056_chinanationaloffshoreoil,中国海洋石油集团有限公司,CHINA NATIONAL OFFSHORE OIL,56,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,和 碳达峰是在某一个时点，二氧化碳的排放不再增 长达到峰值，之后逐步回落；碳中和是国家、企 业、产品、活动或个人在一定时间内直接或间接 产生的二氧化碳或温室气体排放总量，通过植树 造林、节能减排等形式，以抵消自身产生的二氧 化碳或温室气体排放量，实现正负抵消，达到相 对“零排放”。 绿电 绿电是在生产电力的过程中，它的二氧化碳排放量 为零或趋近于零，因相较于其他方式（如火力发 电）所生产之电力，对于环境冲击影响较低。绿电 的主要来源为太阳能、风力、生质能、地热等。 报告指标索,66,seed_batch_11,medium
