batch_id,company_id,company_name_zh,company_name_en,world500_rank,gbt4754_section_code,gbt4754_section_name_zh,gbt4754_section_name_en,mapping_basis_en,mapping_basis_zh,review_status,confidence_level
batch_10,r463_rajeshexports公司,Rajesh Exports公司,Rajesh Exports公司,463,L,租赁和商务服务业,Leasing and Business Services,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r464_britishamericantobacco,英美烟草集团,BRITISH AMERICAN TOBACCO,464,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r466_bankofnewyorkmellon,纽约梅隆银行,BANK OF NEW YORK MELLON,466,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r467_tongweigroup,通威集团有限公司,TONGWEI GROUP,467,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r468_netflix公司,Netflix公司,Netflix公司,468,R,文化、体育和娱乐业,"Culture, Sports and Entertainment",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r469_novonordisk,诺和诺德公司,NOVO NORDISK,469,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r474_mazdamotor,马自达汽车株式会社,MAZDA MOTOR,474,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r478_siemensenergy,西门子能源,SIEMENS ENERGY,478,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r479_schlumberger,斯伦贝谢公司,SCHLUMBERGER,479,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r480_ecopetrol,哥伦比亚国家石油公司,ECOPETROL,480,B,采矿业,Mining,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r481_arrowelectronics,艾睿电子,ARROW ELECTRONICS,481,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r482_jerónimomartins公司,Jerónimo Martins公司,Jerónimo Martins公司,482,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r484_commonwealthbankofaustralia,澳洲联邦银行,COMMONWEALTH BANK OF AUSTRALIA,484,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_10,r485_centrica,英国森特理克集团,CENTRICA,485,I,电力、热力、燃气及水生产和供应业,"Information Transmission, Software and Information Technology Services",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
