batch_id,standard_reference_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_role_en,standard_role_zh,referenced_content_en,referenced_content_zh,scope_relevance_en,scope_relevance_zh,emission_type_relevance_en,emission_type_relevance_zh,accounting_principle_en,accounting_principle_zh,is_gb_standard,gb_standard_code,referenced_snippet,evidence_page,review_status,confidence_level
batch_06,batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__pcaf,r224_zurichinsurancegroup__20240__sustainabilityreport,r224_zurichinsurancegroup,苏黎世保险集团,ZURICH INSURANCE GROUP,224,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,Accounting standard,核算标准,Accounting methodology for financed emissions and investment-related footprints.,投融资排放及投资相关碳足迹核算方法。,Scope 3,范围3,Other indirect emissions,其他间接排放,Attribution|Data quality hierarchy,归因原则|数据质量层级,no,,nability report Risk review Financial review Zurich Insurance Group Annual Report 2024 127 Introduction | Governance | Planet | Customers | People 1 1Determined by scope 1& 2 for our customers’ emissions using the Partnership for Carbon Acc,13,seed_batch_06,medium
batch_06,batch_06__r224_zurichinsurancegroup__20240__sustainabilityreport__ghg_protocol,r224_zurichinsurancegroup__20240__sustainabilityreport,r224_zurichinsurancegroup,苏黎世保险集团,ZURICH INSURANCE GROUP,224,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"is can be attributed to a company’s underlying equity and/or debt investors, who are ready to take additional responsibility for the emissions. To calculate corporate financed emissions, we use the following methodology: – Scope 1+2 emissio",57,seed_batch_06,medium
batch_06,batch_06__r225_bouygues__20250__sustainabilityreport__tcfd,r225_bouygues__20250__sustainabilityreport,r225_bouygues,法国布伊格集团,BOUYGUES,225,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,"SEE THE TCFD AND SUSTAINABLE DEVELOPMENT GOALS (SDG) INDICES ON P. 72 CONTENTS p. 3 p. 4-5 A message from the Chairman CONTENTS Interview with the Chief Executive Officer Overview 1 An international, diversified Group with 200,000 employees",2,seed_batch_06,medium
batch_06,batch_06__r225_bouygues__20250__sustainabilityreport__sbti,r225_bouygues__20250__sustainabilityreport,r225_bouygues,法国布伊格集团,BOUYGUES,225,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,eople receive in-service training on responsible project management. All this is testament to the fact that Bouygues’ long-term viability hinges on compliance with the highest standards of ethics and human rights. What are the Group’s CSR p,4,seed_batch_06,medium
batch_06,batch_06__r225_bouygues__20250__sustainabilityreport__sasb,r225_bouygues__20250__sustainabilityreport,r225_bouygues,法国布伊格集团,BOUYGUES,225,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,"Khezzar, journalist and Head of News innovation at TF1, uses augmented reality to raise viewers’ awareness of climate change. (a) Corporate Sustainability Reporting Diretive. (b) Science Based Targets Network (SBTN), UNEP-FI, Shift’s Busine",15,seed_batch_06,medium
batch_06,batch_06__r225_bouygues__20250__sustainabilityreport__esrs_csrd,r225_bouygues__20250__sustainabilityreport,r225_bouygues,法国布伊格集团,BOUYGUES,225,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"Khezzar, journalist and Head of News innovation at TF1, uses augmented reality to raise viewers’ awareness of climate change. (a) Corporate Sustainability Reporting Diretive. (b) Science Based Targets Network (SBTN), UNEP-FI, Shift’s Busine",15,seed_batch_06,medium
batch_06,batch_06__r227_daimlertruckholding__20240__esgreport__esrs_csrd,r227_daimlertruckholding__20240__esgreport,r227_daimlertruckholding,戴姆勒卡车控股股份公司,DAIMLER TRUCK HOLDING,227,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"rbon Disclosure Project (CDP); Targeted suppliers are direct suppliers for production material. Calculation based on production material purchasing volume. 2 New allocation of ""scrape for recycling"" to category ""diverted from disposal"" sinc",5,seed_batch_06,medium
batch_06,batch_06__r228_inggroup__20250__climatereport__esrs_csrd,r228_inggroup__20250__climatereport,r228_inggroup,荷兰国际集团,ING GROUP,228,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"About this update With the introduction of the EU’s Corporate Sustainability Reporting Directive (CSRD), we have for the first time integrated sustainability disclosures into our Sustainability Statement, as part of the ING Group Integrated",4,seed_batch_06,medium
batch_06,batch_06__r228_inggroup__20250__climatereport__sbti,r228_inggroup__20250__climatereport,r228_inggroup,荷兰国际集团,ING GROUP,228,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"the heart of ING's business strategy. Within that, we have identified three climate action areas where we believe we can have the greatest impact. Driving down emissions • We became the first global systemically important bank to have targe",5,seed_batch_06,medium
batch_06,batch_06__r228_inggroup__20250__climatereport__pcaf,r228_inggroup__20250__climatereport,r228_inggroup,荷兰国际集团,ING GROUP,228,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,Accounting standard,核算标准,Accounting methodology for financed emissions and investment-related footprints.,投融资排放及投资相关碳足迹核算方法。,Scope 3,范围3,Other indirect emissions,其他间接排放,Attribution|Data quality hierarchy,归因原则|数据质量层级,no,,these sectors' value chains in our aim to maximise our impact. In the context of CSRD we are assessing the materiality of the facilitated emissions associated with our capital markets activities. We are using the Partnership for Carbon Acco,12,seed_batch_06,medium
batch_06,batch_06__r228_inggroup__20250__climatereport__ifrs_s2,r228_inggroup__20250__climatereport,r228_inggroup,荷兰国际集团,ING GROUP,228,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,Disclosure standard,披露标准,Climate-related financial disclosures and emissions metrics for investors.,面向投资者的气候相关财务披露及排放指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality|Comparability,财务重要性|可比性,no,,"bility Reporting Directive (CSRD), ISSB (International Sustainability Standards Board), UK Transition Plan Taskforce (TPT), US Securities Exchange Commission (SEC) and other initiatives such as Carbon Disclosure Project (CDP), Science Based",14,seed_batch_06,medium
batch_06,batch_06__r230_bungeglobal__20250__sustainabilityreport__gri,r230_bungeglobal__20250__sustainabilityreport,r230_bungeglobal,邦吉公司,BUNGE GLOBAL,230,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"54 Biodiversity 05 Accountability 58 Our People 62 Social Investments 65 Employee Health and Safety 67 Innovation, Nutrition and Quality, Food and Feed Safety 68 Information Security and Privacy 69 Ethics and Compliance 06 Tables and Indice",2,seed_batch_06,medium
batch_06,batch_06__r230_bungeglobal__20250__sustainabilityreport__sasb,r230_bungeglobal__20250__sustainabilityreport,r230_bungeglobal,邦吉公司,BUNGE GLOBAL,230,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,"54 Biodiversity 05 Accountability 58 Our People 62 Social Investments 65 Employee Health and Safety 67 Innovation, Nutrition and Quality, Food and Feed Safety 68 Information Security and Privacy 69 Ethics and Compliance 06 Tables and Indice",2,seed_batch_06,medium
batch_06,batch_06__r230_bungeglobal__20250__sustainabilityreport__tcfd,r230_bungeglobal__20250__sustainabilityreport,r230_bungeglobal,邦吉公司,BUNGE GLOBAL,230,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,"54 Biodiversity 05 Accountability 58 Our People 62 Social Investments 65 Employee Health and Safety 67 Innovation, Nutrition and Quality, Food and Feed Safety 68 Information Security and Privacy 69 Ethics and Compliance 06 Tables and Indice",2,seed_batch_06,medium
batch_06,batch_06__r230_bungeglobal__20250__sustainabilityreport__ghg_protocol,r230_bungeglobal__20250__sustainabilityreport,r230_bungeglobal,邦吉公司,BUNGE GLOBAL,230,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,e on Responsible Soy (RTRS) certification The verification statements are published on our website. This report complements Bunge’s 2024 Annual Report and 2025 Modern Slavery Statement. About This Report 1 Our GHG emissions are reported in ,7,seed_batch_06,medium
batch_06,batch_06__r230_bungeglobal__20250__sustainabilityreport__sbti,r230_bungeglobal__20250__sustainabilityreport,r230_bungeglobal,邦吉公司,BUNGE GLOBAL,230,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"s. 3. Collaborative Partnerships: Build coalitions across our value chain to create scalable solutions that accelerate our shared climate goals. In 2021, Bunge announced near-term science-based targets (SBTs). Validated by the Science Based",21,seed_batch_06,medium
batch_06,batch_06__r231_anheuserbuschinbev__20220__sustainabilityreport__gri,r231_anheuserbuschinbev__20220__sustainabilityreport,r231_anheuserbuschinbev,百威英博,ANHEUSER-BUSCH INBEV,231,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"s to adopt a larger sense of leadership. In 2022, against a backdrop of converging global challenges from climate change to economic pressures, we continued to prioritize collaboration and innovation to inspire action toward a future with m",3,seed_batch_06,medium
batch_06,batch_06__r231_anheuserbuschinbev__20220__sustainabilityreport__sasb,r231_anheuserbuschinbev__20220__sustainabilityreport,r231_anheuserbuschinbev,百威英博,ANHEUSER-BUSCH INBEV,231,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,". Unless otherwise noted, this report covers the fully consolidated companies included in the financial scope of our 2022 Annual Report. Our reporting considers key non-financial indicators and guidance from frameworks such as the Global Re",9,seed_batch_06,medium
batch_06,batch_06__r231_anheuserbuschinbev__20220__sustainabilityreport__tcfd,r231_anheuserbuschinbev__20220__sustainabilityreport,r231_anheuserbuschinbev,百威英博,ANHEUSER-BUSCH INBEV,231,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,". Unless otherwise noted, this report covers the fully consolidated companies included in the financial scope of our 2022 Annual Report. Our reporting considers key non-financial indicators and guidance from frameworks such as the Global Re",9,seed_batch_06,medium
batch_06,batch_06__r231_anheuserbuschinbev__20220__sustainabilityreport__ghg_protocol,r231_anheuserbuschinbev__20220__sustainabilityreport,r231_anheuserbuschinbev,百威英博,ANHEUSER-BUSCH INBEV,231,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,t by current climate science. Our approach considers: • Science Based Targets Initiative (SBTi) For setting and validating our climate goals and ambitions; • Recommendations from the TCFD For disclosing our risks and opportunities related,38,seed_batch_06,medium
batch_06,batch_06__r231_anheuserbuschinbev__20220__sustainabilityreport__sbti,r231_anheuserbuschinbev__20220__sustainabilityreport,r231_anheuserbuschinbev,百威英博,ANHEUSER-BUSCH INBEV,231,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,t by current climate science. Our approach considers: • Science Based Targets Initiative (SBTi) For setting and validating our climate goals and ambitions; • Recommendations from the TCFD For disclosing our risks and opportunities related,38,seed_batch_06,medium
batch_06,batch_06__r234_panasonicholdings__20250__sustainabilityreport__gri,r234_panasonicholdings__20250__sustainabilityreport,r234_panasonicholdings,松下控股公司,PANASONIC HOLDINGS,234,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"has assured the primary environment-related data. For details on the indicators covered by the assurance, please refer to the Independent Assurance Statement on p. 154. Assured indicators are marked with ★. Reference Guidelines • Reporting ",2,seed_batch_06,medium
batch_06,batch_06__r234_panasonicholdings__20250__sustainabilityreport__esrs_csrd,r234_panasonicholdings__20250__sustainabilityreport,r234_panasonicholdings,松下控股公司,PANASONIC HOLDINGS,234,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,nagement Committee in FY2025 are as follows: • Setting of indicators and targets related to materiality • Consideration of operating companies’ mid-term targets related to sustainability • Compliance with sustainability-related laws and reg,5,seed_batch_06,medium
batch_06,batch_06__r234_panasonicholdings__20250__sustainabilityreport__tcfd,r234_panasonicholdings__20250__sustainabilityreport,r234_panasonicholdings,松下控股公司,PANASONIC HOLDINGS,234,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,nd Initiatives OECD Guidelines for Multinational Enterprises on Responsible Business Conduct ISO26000 UN Global Compact Code of Conduct of RBA (Responsible Business Alliance) Japan Business Federation Charter of Corporate Behavior Global Re,11,seed_batch_06,medium
batch_06,batch_06__r234_panasonicholdings__20250__sustainabilityreport__ghg_protocol,r234_panasonicholdings__20250__sustainabilityreport,r234_panasonicholdings,松下控股公司,PANASONIC HOLDINGS,234,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,on the ecosystem to become nature positive. (See page 68) - Procurement of sustainable raw materials. - Green space of operating units that contribute to biodiversity. - Products and services that contribute to biodiversity. *1 Classificati,17,seed_batch_06,medium
