batch_id,company_id,company_name_zh,company_name_en,world500_rank,gbt4754_section_code,gbt4754_section_name_zh,gbt4754_section_name_en,mapping_basis_en,mapping_basis_zh,review_status,confidence_level
batch_14,r391_西班牙acs集团,西班牙ACS集团,西班牙ACS集团,391,E,建筑业,Construction,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_14,r395_pbfenergy公司,PBF Energy公司,PBF Energy公司,395,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_14,r415_sfholding,顺丰控股股份有限公司,S.F. HOLDING,415,G,交通运输、仓储和邮政业,"Transport, Storage and Post",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_14,r444_quantacomputer,广达电脑公司,QUANTA COMPUTER,444,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_14,r457_molinahealthcare公司,Molina Healthcare公司,Molina Healthcare公司,457,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_14,r473_vtbbank,俄罗斯外贸银行,VTB BANK,473,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_14,r477_truistfinancial公司,Truist Financial公司,Truist Financial公司,477,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_14,r489_3m公司,3M公司,3M公司,489,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_14,r491_apolloglobalmanagement,阿波罗全球管理公司,APOLLO GLOBAL MANAGEMENT,491,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_14,r493_vibraenergia公司,Vibra Energia公司,Vibra Energia公司,493,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
