batch_id,standard_reference_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_role_en,standard_role_zh,referenced_content_en,referenced_content_zh,scope_relevance_en,scope_relevance_zh,emission_type_relevance_en,emission_type_relevance_zh,accounting_principle_en,accounting_principle_zh,is_gb_standard,gb_standard_code,referenced_snippet,evidence_page,review_status,confidence_level
batch_10,batch_10__r449_nationalaustraliabank__20240__climatereport__tcfd,r449_nationalaustraliabank__20240__climatereport,r449_nationalaustraliabank,澳大利亚国民银行,NATIONAL AUSTRALIA BANK,449,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,rbonisation 34 Sector decarbonisation 35 Metrics and targets 41 Performance summary 42 Sector decarbonisation performance against targets 43 Sector target updates 47 Environmental finance ambition 63 Reducing operational emissions 64 Suppor,3,seed_batch_10,medium
batch_10,batch_10__r449_nationalaustraliabank__20240__climatereport__sbti,r449_nationalaustraliabank__20240__climatereport,r449_nationalaustraliabank,澳大利亚国民银行,NATIONAL AUSTRALIA BANK,449,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,Our operational environmental performance and targets For further information on our operational environmental performance and targets refer to Reducing operational emissions on pages 64 to 68. (1) This target is science-based and has been ,19,seed_batch_10,medium
batch_10,batch_10__r449_nationalaustraliabank__20240__climatereport__pcaf,r449_nationalaustraliabank__20240__climatereport,r449_nationalaustraliabank,澳大利亚国民银行,NATIONAL AUSTRALIA BANK,449,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,Accounting standard,核算标准,Accounting methodology for financed emissions and investment-related footprints.,投融资排放及投资相关碳足迹核算方法。,Scope 3,范围3,Other indirect emissions,其他间接排放,Attribution|Data quality hierarchy,归因原则|数据质量层级,no,,lement Approach 2021 baseline(1) 0.17 tCO2-e/MWh Metric Emissions intensity (tCO2-e/MWh) Emissions Scope Scope 1 and 2 2030 Target(1) 0.14 tCO2-e/MWh (18% reduction against 2021 baseline) Reference pathway IEA NZE 2050 (2021) Data quality s,49,seed_batch_10,medium
batch_10,batch_10__r449_nationalaustraliabank__20240__climatereport__ghg_protocol,r449_nationalaustraliabank__20240__climatereport,r449_nationalaustraliabank,澳大利亚国民银行,NATIONAL AUSTRALIA BANK,449,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,s identifying significant emission sources and implementing effective reduction measures in line with the GHG emissions reduction hierarchy. The Group adheres to the 'operational control' method for establishing our emissions reporting boun,66,seed_batch_10,medium
batch_10,batch_10__r450_sap公司__20240__integratedreport__ghg_protocol,r450_sap公司__20240__integratedreport,r450_sap公司,SAP公司,SAP公司,450,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"pared in accordance with the European Sustainability Reporting Standards (ESRS), which require a report to provide a comprehensive picture of its material impacts, risks and opportunities and how these are managed. Greenhouse gas data is pr",2,seed_batch_10,medium
batch_10,batch_10__r450_sap公司__20240__integratedreport__esrs_csrd,r450_sap公司__20240__integratedreport,r450_sap公司,SAP公司,SAP公司,450,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"pared in accordance with the European Sustainability Reporting Standards (ESRS), which require a report to provide a comprehensive picture of its material impacts, risks and opportunities and how these are managed. Greenhouse gas data is pr",2,seed_batch_10,medium
batch_10,batch_10__r450_sap公司__20240__integratedreport__gri,r450_sap公司__20240__integratedreport,r450_sap公司,SAP公司,SAP公司,450,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"ray box. Due to the first-time application of ESRS, the presentation of sustainability information in our Integrated Report changed compared to prior years. The most significant changes are as follows: – We use ESRS instead of the Global Re",121,seed_batch_10,medium
batch_10,batch_10__r450_sap公司__20240__integratedreport__tcfd,r450_sap公司__20240__integratedreport,r450_sap公司,SAP公司,SAP公司,450,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,ated assumptions made in our consolidated financial statements that would need to be compatible with the assumptions in our climate scenario analysis. Transition Risk Referring to the recommendations of the Task Force on Climate Related Fin,141,seed_batch_10,medium
batch_10,batch_10__r450_sap公司__20240__integratedreport__sbti,r450_sap公司__20240__integratedreport,r450_sap公司,SAP公司,SAP公司,450,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"ese decarbonization levers, SAP envisions that its transformation plan will steadily reduce GHG emissions, with our supply chain and cloud transformation being the biggest drivers. If GHG emissions still remain, SAP plans to leverage remova",158,seed_batch_10,medium
batch_10,batch_10__r451_crrcgroup__20240__other__gri,r451_crrcgroup__20240__other,r451_crrcgroup,中国中车集团有限公司,CRRC GROUP,451,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,本报告参照上海证券交易所《上市公司自律监管指引第14 号——可持续发 展报告（试行）》《上市公司自律监管指南第4 号——可持续发展报告编制》《上 市公司环境信息披露指引》相关要求、香港联合交易所有限公司发布的附录C2 《环境、社会及管治报告守则》相关要求、财政部《企业可持续披露准则——基 本准则（试行）》、国际可持续准则理事会（ISSB）发布的《国际财务报告可持 续披露准则第1 号——可持续相关财务信息披露一般要求》和《国际财务报告可 持续披露准则第2 号——气候相关披露》、,5,seed_batch_10,medium
batch_10,batch_10__r451_crrcgroup__20240__other__ifrs_s2,r451_crrcgroup__20240__other,r451_crrcgroup,中国中车集团有限公司,CRRC GROUP,451,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,Disclosure standard,披露标准,Climate-related financial disclosures and emissions metrics for investors.,面向投资者的气候相关财务披露及排放指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality|Comparability,财务重要性|可比性,no,,本报告参照上海证券交易所《上市公司自律监管指引第14 号——可持续发 展报告（试行）》《上市公司自律监管指南第4 号——可持续发展报告编制》《上 市公司环境信息披露指引》相关要求、香港联合交易所有限公司发布的附录C2 《环境、社会及管治报告守则》相关要求、财政部《企业可持续披露准则——基 本准则（试行）》、国际可持续准则理事会（ISSB）发布的《国际财务报告可持 续披露准则第1 号——可持续相关财务信息披露一般要求》和《国际财务报告可 持续披露准则第2 号——气候相关披露》、,5,seed_batch_10,medium
batch_10,batch_10__r451_crrcgroup__20240__other__iso_14067,r451_crrcgroup__20240__other,r451_crrcgroup,中国中车集团有限公司,CRRC GROUP,451,ISO 14067,ISO 14067,ISO product carbon standard,ISO产品碳足迹标准,Methodology standard,方法学标准,Product carbon footprint quantification and communication.,产品碳足迹量化与沟通。,Scope 3,范围3,Other indirect emissions,其他间接排放,Life-cycle perspective,生命周期视角,no,,48 ISO 14067 产品碳足迹证书 案例：公司举办碳资产碳足迹培训班 2024 年3 月，公司举办“碳资产碳足迹培训班”，65 家子公司共计124 人参 加。培训内容涉及碳市场现状与分析、碳资产交易与管理、绿电绿证申领、碳足迹 标准。 举办碳资产碳足迹培训班  零碳场景示范建设 开展零碳场景示范建设工作，打造4 个零碳工厂和5 个零碳车间。长客 股份公司、唐山公司2 家子公司荣获“2024 年中国工业碳达峰”“领跑者 企业”称号。  轨道交通装备绿色转型 持续促进能,49,seed_batch_10,medium
batch_10,batch_10__r454_sompoholdings__20240__sustainabilityreport__iso_14064,r454_sompoholdings__20240__sustainabilityreport,r454_sompoholdings,损保控股有限公司,SOMPO HOLDINGS,454,ISO 14064,ISO 14064,Other reporting framework,其他报告框架,Guideline,指引,"Referenced in the report as a reporting, assurance or methodological basis.",在报告中作为披露、鉴证或方法学依据被引用。,Enterprise-wide disclosure,企业整体披露,,,,,no,,sion: October 2024 (Previous issue date: March 2024) Referenced guidelines • GRI Sustainability Reporting Standards • ISO 26000: International standard on social responsibility • SDG Compass: The guide for business action on the SDGs • TCFD,2,seed_batch_10,medium
batch_10,batch_10__r454_sompoholdings__20240__sustainabilityreport__gri,r454_sompoholdings__20240__sustainabilityreport,r454_sompoholdings,损保控股有限公司,SOMPO HOLDINGS,454,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,sion: October 2024 (Previous issue date: March 2024) Referenced guidelines • GRI Sustainability Reporting Standards • ISO 26000: International standard on social responsibility • SDG Compass: The guide for business action on the SDGs • TCFD,2,seed_batch_10,medium
batch_10,batch_10__r454_sompoholdings__20240__sustainabilityreport__tcfd,r454_sompoholdings__20240__sustainabilityreport,r454_sompoholdings,损保控股有限公司,SOMPO HOLDINGS,454,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,sion: October 2024 (Previous issue date: March 2024) Referenced guidelines • GRI Sustainability Reporting Standards • ISO 26000: International standard on social responsibility • SDG Compass: The guide for business action on the SDGs • TCFD,2,seed_batch_10,medium
batch_10,batch_10__r454_sompoholdings__20240__sustainabilityreport__pcaf,r454_sompoholdings__20240__sustainabilityreport,r454_sompoholdings,损保控股有限公司,SOMPO HOLDINGS,454,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,Accounting standard,核算标准,Accounting methodology for financed emissions and investment-related footprints.,投融资排放及投资相关碳足迹核算方法。,Scope 3,范围3,Other indirect emissions,其他间接排放,Attribution|Data quality hierarchy,归因原则|数据质量层级,no,,ing Financials (PCAF) in November 2022. Climate Change-related Initiatives Introduction SOMPO’s Sustainability Overview of SOMPO’s Value Creation Environment Group Environmental Policy/SOMPO Climate Action Leadership on Global Environmental,51,seed_batch_10,medium
batch_10,batch_10__r454_sompoholdings__20240__sustainabilityreport__ghg_protocol,r454_sompoholdings__20240__sustainabilityreport,r454_sompoholdings,损保控股有限公司,SOMPO HOLDINGS,454,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"Planet Theme Core metrics and disclosures Page References Climate change Greenhouse gas (GHG) emissions For all relevant greenhouse gases (e.g. carbon dioxide, methane, nitrous oxide, F‑gases etc.), report in metric tonnes of carbon dioxide",155,seed_batch_10,medium
batch_10,batch_10__r455_elililly__20240__sustainabilityreport__sasb,r455_elililly__20240__sustainabilityreport,r455_elililly,美国礼来公司,ELI LILLY,455,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,ccess & Health 44 Community Engagement 51 Inclusion on Purpose 55 Employee Experience 57 Human Rights 64 Patient Safety 68 Governance Our Governance Approach 72 Business Ethics 72 Corporate Governance 78 Supply Chain Management 82 Transpare,2,seed_batch_10,medium
batch_10,batch_10__r455_elililly__20240__sustainabilityreport__tcfd,r455_elililly__20240__sustainabilityreport,r455_elililly,美国礼来公司,ELI LILLY,455,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,ccess & Health 44 Community Engagement 51 Inclusion on Purpose 55 Employee Experience 57 Human Rights 64 Patient Safety 68 Governance Our Governance Approach 72 Business Ethics 72 Corporate Governance 78 Supply Chain Management 82 Transpare,2,seed_batch_10,medium
batch_10,batch_10__r455_elililly__20240__sustainabilityreport__ghg_protocol,r455_elililly__20240__sustainabilityreport,r455_elililly,美国礼来公司,ELI LILLY,455,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,"ily available, affiliates will continue offering fleet vehicles with more efficient fuel economy (e.g., hybrids and plug-in hybrids) and emphasizing sustainable driving and work practices in training programs. Scope 3 Emissions and Supply C",15,seed_batch_10,medium
batch_10,batch_10__r459_cummins__20240__sustainabilityreport__ghg_protocol,r459_cummins__20240__sustainabilityreport,r459_cummins,康明斯公司,CUMMINS,459,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,mins reports environmental data from consolidated operations and joint ventures that are part of its Enterprise Environmental Management System. Reported values reflect significant structural changes such as acquisitions and divestments in ,5,seed_batch_10,medium
batch_10,batch_10__r461_rabobankgroup__20240__impactreport__esrs_csrd,r461_rabobankgroup__20240__impactreport,r461_rabobankgroup,荷兰合作银行集团,RABOBANK GROUP,461,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"ur sustainability efforts and achievements over 2024. Annual Report This Impact Report was published together with our Annual Report 2024. In that report, we present a detailed overview of our financial performance over 2024 and the Sustain",2,seed_batch_10,medium
batch_10,batch_10__r461_rabobankgroup__20240__impactreport__sbti,r461_rabobankgroup__20240__impactreport,r461_rabobankgroup,荷兰合作银行集团,RABOBANK GROUP,461,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,"ithin our own operations. • Helping customers to reduce their emissions. • Growing our renewable energy portfolio. We set targets for the most material sector x region combinations of our portfolio, with the help of science-based pathways f",11,seed_batch_10,medium
