batch_id,standard_reference_id,report_id,company_id,company_name_zh,company_name_en,world500_rank,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_role_en,standard_role_zh,referenced_content_en,referenced_content_zh,scope_relevance_en,scope_relevance_zh,emission_type_relevance_en,emission_type_relevance_zh,accounting_principle_en,accounting_principle_zh,is_gb_standard,gb_standard_code,referenced_snippet,evidence_page,review_status,confidence_level
batch_05,batch_05__r182_ubsgroup__20240__sustainabilityreport__pcaf,r182_ubsgroup__20240__sustainabilityreport,r182_ubsgroup,瑞银集团,UBS GROUP,182,PCAF,PCAF,Financed emissions accounting system,投融资排放核算体系,Accounting standard,核算标准,Accounting methodology for financed emissions and investment-related footprints.,投融资排放及投资相关碳足迹核算方法。,Scope 3,范围3,Other indirect emissions,其他间接排放,Attribution|Data quality hierarchy,归因原则|数据质量层级,no,,"f in-scope activities in the fossil fuels (oil, gas and coal), power generation, iron and steel and cement corporate sectors. Our approach to target-setting is based on industry guidance and our calculation methodology is based on global st",34,seed_batch_05,medium
batch_05,batch_05__r182_ubsgroup__20240__sustainabilityreport__sbti,r182_ubsgroup__20240__sustainabilityreport,r182_ubsgroup,瑞银集团,UBS GROUP,182,SBTi,SBTi,Climate target governance system,气候目标治理体系,Target validation guideline,目标审定指引,Science-based target setting and validation for Scope 1-3 targets.,针对Scope 1-3目标的科学碳目标设定与审定。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Science-based ambition,科学目标约束,no,,025 2023 50 40 30 20 10 2030 2035 2040 2045 2050 Decarbonization pathway modeling UBS Net zero 2035 pathway Carbon dioxide removal credits −90% Max 10% −57% 2024 Actuals Note: UBS Net zero pathway will be updated annually based on latest fo,46,seed_batch_05,medium
batch_05,batch_05__r182_ubsgroup__20240__sustainabilityreport__iso_14064,r182_ubsgroup__20240__sustainabilityreport,r182_ubsgroup,瑞银集团,UBS GROUP,182,ISO 14064,ISO 14064,Other reporting framework,其他报告框架,Guideline,指引,"Referenced in the report as a reporting, assurance or methodological basis.",在报告中作为披露、鉴证或方法学依据被引用。,Enterprise-wide disclosure,企业整体披露,,,,,no,,"critical role of biodiversity. Our reporting on environmental targets and indicators in our own operations The information about our environmental targets and indicators is included in our yearly GHG emissions report, which is prepared in a",51,seed_batch_05,medium
batch_05,batch_05__r182_ubsgroup__20240__sustainabilityreport__ifrs_s2,r182_ubsgroup__20240__sustainabilityreport,r182_ubsgroup,瑞银集团,UBS GROUP,182,IFRS S2,IFRS S2,Climate disclosure standard,气候披露标准,Disclosure standard,披露标准,Climate-related financial disclosures and emissions metrics for investors.,面向投资者的气候相关财务披露及排放指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality|Comparability,财务重要性|可比性,no,,sustainability and climate risks as they manifest across traditional risk categories and has been built in line with principles outlined by the Basel Committee on Banking Supervision (the BCBS) and the Task Force on Climate-related Financia,97,seed_batch_05,medium
batch_05,batch_05__r183_airbus__nan__other__esrs_csrd,r183_airbus__nan__other,r183_airbus,空中客车公司,AIRBUS,183,ESRS/CSRD,ESRS/CSRD,EU sustainability disclosure regime,欧盟可持续披露体系,Disclosure standard,披露标准,EU sustainability reporting requirements including climate metrics and governance.,欧盟可持续报告要求，包括气候指标与治理要求。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Double materiality|Comparability,双重重要性|可比性,no,,"ctors 2024, which is available on the Company website. Information contained in this document covers a scope of ESG topics broader than those included in its Sustainability Statement which is by necessity limited to topics identified as mat",1,seed_batch_05,medium
batch_05,batch_05__r183_airbus__nan__other__gri,r183_airbus__nan__other,r183_airbus,空中客车公司,AIRBUS,183,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,"499,794 Out of which freshwater withdrawn m3 63,519 Water recycled / reused m3 38,018 1.4 Circularity and waste Waste Unit 2024 2023 Total amount of waste generated in Company’s own operations ✔ tons 229,389 273,698 Total amount of waste di",3,seed_batch_05,medium
batch_05,batch_05__r183_airbus__nan__other__ghg_protocol,r183_airbus__nan__other,r183_airbus,空中客车公司,AIRBUS,183,GHG Protocol,GHG Protocol,GHG accounting system,温室气体核算体系,Accounting standard,核算标准,"Corporate greenhouse-gas inventory, Scope 1-3 boundary and accounting rules.",企业温室气体清单、Scope 1-3边界及核算规则。,Scope 1|Scope 2|Scope 3,范围1|范围2|范围3,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Relevance|Completeness|Consistency|Transparency|Accuracy,相关性|完整性|一致性|透明性|准确性,no,,". Calculation includes contractual instruments (Biomethane Guarantees of Origines) as part of Scope 1 emissions, calculated based on biomethane emission factors instead of natural gas. This approach will be refined as further related guidan",4,seed_batch_05,medium
batch_05,batch_05__r184_toyotatsusho__20250__other__tcfd,r184_toyotatsusho__20250__other,r184_toyotatsusho,丰田通商公司,TOYOTA TSUSHO,184,TCFD,TCFD,Climate disclosure framework,气候信息披露框架,Disclosure recommendation,披露建议,"Climate governance, strategy, risk management, and metrics and targets.",气候治理、战略、风险管理以及指标与目标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Consistency,重要性|一致性,no,,tive Targets: From Carbon Neutrality Declaration to Net Zero Declaration Avoided Emissions and Business Expansion Activities of the Working Groups Toward the Realization of Carbon Neutrality Stakeholder Engagement Regarding CN/CE/NP Scenari,3,seed_batch_05,medium
batch_05,batch_05__r184_toyotatsusho__20250__other__gri,r184_toyotatsusho__20250__other,r184_toyotatsusho,丰田通商公司,TOYOTA TSUSHO,184,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,rioritize Issues 2. Validation 3. Identify Material Issues 4. Set KPIs 5. Revision of Progress Review Content 7. Initiatives 6. • We identified and categorized social issues that affect our operations by referring to guidelines such as CSR ,52,seed_batch_05,medium
batch_05,batch_05__r186_taiwansemiconductormanufacturing__20220__other__gri,r186_taiwansemiconductormanufacturing__20220__other,r186_taiwansemiconductormanufacturing,台积公司,TAIWAN SEMICONDUCTOR MANUFACTURING,186,GRI,GRI,ESG disclosure framework,ESG披露框架,Disclosure standard,披露标准,Sustainability disclosure index and emissions-related reporting indicators.,可持续披露指标索引及排放相关披露指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Materiality|Comparability,重要性|可比性,no,,負責任的採購者 75 永續供應鏈管理 員工引以為傲的公司 135 多元與共融 141 人才吸引與留任 149 人才發展 156 人權 163 職業安全與衛生 改變社會的力量 181 社會影響力 183 台積電文教基金會 192 台積電慈善基金會 實踐永續管理 12 ESG 執行架構 13 ESG 管理平台 17 重大性分析與利害關係人溝通 29 永續影響力 35 實踐聯合國永續發展目標 營運與治理 205 公司治理 210 財務績效 212 稅務 213 資訊安全 附錄 21,2,seed_batch_05,medium
batch_05,batch_05__r186_taiwansemiconductormanufacturing__20220__other__sasb,r186_taiwansemiconductormanufacturing__20220__other,r186_taiwansemiconductormanufacturing,台积公司,TAIWAN SEMICONDUCTOR MANUFACTURING,186,SASB,SASB,Industry disclosure framework,行业披露框架,Disclosure guideline,披露指引,Industry-specific sustainability metrics and investor-facing climate indicators.,行业特定可持续指标及投资者导向的气候指标。,Enterprise-wide disclosure,企业整体披露,Direct emissions|Indirect energy emissions|Other indirect emissions,直接排放|能源间接排放|其他间接排放,Financial materiality,财务重要性,no,,重大議題與台積公司價值鏈關係 永續角色 重大議題 GRI 準則特定主題 SASB 準則 上游 註1 台積營運 註2 下游 註3 營運重要性 採購階段 晶圓製造 封裝／測試 客戶使用 營收成長 客戶滿意 員工向心力 營運風險 追求創新的先行者 創新管理 間接經濟衝擊、能源 TC-SC-410a.2 產品品質與安全 顧客健康與安全 TC-SC-410a.1 客戶關係管理 客戶隱私 負責任的採購者 永續供應鏈管理 採購實務、供應商環境評估、供應商社 會評估 TC-SC-440a.1,19,seed_batch_05,medium
