company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,series_id,series_name_en,series_name_zh,category_en,category_zh,role_en,role_zh,principle_en,principle_zh,language_policy_en,language_policy_zh,match_status,evidence_gate,matched_aliases,evidence_count,pages,source_files,sample_review_status,sample_confidence,sample_snippet_en,sample_snippet_zh,recommended_use_en,recommended_use_zh
r121_mitsui,121,MITSUI,三井物产株式会社,L,Leasing and Business Services,租赁和商务服务业,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,Sector standard / guidance,行业标准/指南,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,Use financed-emissions wording rather than corporate operational Scope totals.,使用投融资排放口径，不改写为企业运营 Scope 总量。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,\bpcaf\b,6,90 | 127 | 128,SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf,pdf_explicit_series_citation,pdf_page_backfill,"ng progress. ⚫ Calculates GHG emissions in the power and oil & gas sectors for underwriting, which is the core business of securities business. ⚫ Based on the final version of the PCAF guidelines, the calculation method has been advanced. ⚫Appendix: Methodology for calculating Underwriting Financed Emissions ⚫Sumitomo Mitsui DS Asset Management website > In…","ng progress. ⚫ Calculates GHG emissions in the power and oil & gas sectors for underwriting, which is the core business of securities business. ⚫ Based on the final version of the PCAF guidelines, the calculation method has been advanced. ⚫Appendix: Methodology for calculating Underwriting Financed Emissions ⚫Sumitomo Mitsui DS Asset Management website > In…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r124_unitedparcelservice,124,UNITED PARCEL SERVICE,联合包裹速递服务公司,G,"Transport, Storage and Post",交通运输、仓储和邮政业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,8,10 | 49,2024-UPS-GRI-Report.pdf,pdf_explicit_series_citation,pdf_page_backfill,GHG emissions information is prepared in accordance with the World Resources Institute (WRI)/World Business Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition). Scope 3 GHG emissions information is prepared in accordance with the WRI/WBCSD Greenhouse Gas Protocol: Corporate Val…,GHG emissions information is prepared in accordance with the World Resources Institute (WRI)/World Business Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition). Scope 3 GHG emissions information is prepared in accordance with the WRI/WBCSD Greenhouse Gas Protocol: Corporate Val…,Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r124_unitedparcelservice,124,UNITED PARCEL SERVICE,联合包裹速递服务公司,G,"Transport, Storage and Post",交通运输、仓储和邮政业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),6,10 | 49,2024-UPS-GRI-Report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"Protocol: A Corporate Accounting and Reporting Standard (Revised Edition). Scope 3 GHG emissions information is prepared in accordance with the WRI/WBCSD Greenhouse Gas Protocol: Corporate Value Chain (Scope 3), Accounting and Reporting Standard. Collectively, the Corporate Accounting and Reporting Standard (Revised Edition) and the Corporate Value Chain (S…","Protocol: A Corporate Accounting and Reporting Standard (Revised Edition). Scope 3 GHG emissions information is prepared in accordance with the WRI/WBCSD Greenhouse Gas Protocol: Corporate Value Chain (Scope 3), Accounting and Reporting Standard. Collectively, the Corporate Accounting and Reporting Standard (Revised Edition) and the Corporate Value Chain (S…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r126_axa,126,AXA,安盛,J,Finance,金融业,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,Sector standard / guidance,行业标准/指南,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,Use financed-emissions wording rather than corporate operational Scope totals.,使用投融资排放口径，不改写为企业运营 Scope 总量。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,\bpcaf\b,4,162 | 229,axa_urd2024_accessible_va.pdf,pdf_explicit_series_citation,pdf_page_backfill,"ogies, protocols, and frameworks at the time of the target setting development in 2022 and 2023: ● ● ● ● Methodology for associating insured emissions to insurers developed by the PCAF, namely the PCAF Standard Part C (2) published in 2023 which outlines the Insurance‑Associated Emissions (""IAE"") methodologies for most, but not all, Commercial lines of busi…","ogies, protocols, and frameworks at the time of the target setting development in 2022 and 2023: ● ● ● ● Methodology for associating insured emissions to insurers developed by the PCAF, namely the PCAF Standard Part C (2) published in 2023 which outlines the Insurance‑Associated Emissions (""IAE"") methodologies for most, but not all, Commercial lines of busi…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r126_axa,126,AXA,安盛,J,Finance,金融业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,scope 2 guidance,5,234 | 152,axa_urd2024_accessible_va.pdf,pdf_explicit_series_citation,pdf_page_backfill,"(category 12) and franchise (category 14) are inapplicable to AXA's operations. Calculation methodology AXA's calculation methodology applies GHG protocol, namely the GHG Protocol Scope 2 Guidance and the GHG Protocol Corporate Value Chain. In respect of Scope 3 emissions, the methodology does not take into account any removals, purchases, sales or transfer…","(category 12) and franchise (category 14) are inapplicable to AXA's operations. Calculation methodology AXA's calculation methodology applies GHG protocol, namely the GHG Protocol Scope 2 Guidance and the GHG Protocol Corporate Value Chain. In respect of Scope 3 emissions, the methodology does not take into account any removals, purchases, sales or transfer…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r126_axa,126,AXA,安盛,J,Finance,金融业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain.*scope 3,6,234 | 152,axa_urd2024_accessible_va.pdf,pdf_explicit_series_citation,pdf_page_backfill,"14) are inapplicable to AXA's operations. Calculation methodology AXA's calculation methodology applies GHG protocol, namely the GHG Protocol Scope 2 Guidance and the GHG Protocol Corporate Value Chain. In respect of Scope 3 emissions, the methodology does not take into account any removals, purchases, sales or transfers of carbon credits or GHG allowances.…","14) are inapplicable to AXA's operations. Calculation methodology AXA's calculation methodology applies GHG protocol, namely the GHG Protocol Scope 2 Guidance and the GHG Protocol Corporate Value Chain. In respect of Scope 3 emissions, the methodology does not take into account any removals, purchases, sales or transfers of carbon credits or GHG allowances.…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r130_engie集团,130,Engie,Engie,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,"(?:ghg protocol|greenhouse gas protocol|wri|world resources institute|world business council)[\s\S]{0,160}corporate standard",12,112 | 119 | 120 | 513,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,pdf_explicit_series_citation,pdf_page_backfill,"ogy used to calculate the Group’s total GHG emissions [AR 39a] The Group's GHG emissions calculation (Scopes 1, 2 and 3) relies on the principles, requirements and guidance of the GHG Protocol Corporate Standards (2004 version) and ISO 14064 (supplemented by ISO 14069). [AR 39b] The key assumptions and methodologies used to perform the Group’s GHG emissions…","ogy used to calculate the Group’s total GHG emissions [AR 39a] The Group's GHG emissions calculation (Scopes 1, 2 and 3) relies on the principles, requirements and guidance of the GHG Protocol Corporate Standards (2004 version) and ISO 14064 (supplemented by ISO 14069). [AR 39b] The key assumptions and methodologies used to perform the Group’s GHG emissions…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r130_engie集团,130,Engie,Engie,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,scope 2 guidance,7,120 | 112,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,pdf_explicit_series_citation,pdf_page_backfill,"4 (see Section 3.1.7). [AR 45] For the assessment of Scope 2 GHG emissions, the Group: • applies the principles, requirements and guidance of the GHG Protocol Corporate Standards (Scope 2 guidance document, 2015 version); • includes purchases of electricity, steam, heat and cooling; • excludes from Scope 2 any emissions reported in Scopes 1 and 3 to avoid d…","4 (see Section 3.1.7). [AR 45] For the assessment of Scope 2 GHG emissions, the Group: • applies the principles, requirements and guidance of the GHG Protocol Corporate Standards (Scope 2 guidance document, 2015 version); • includes purchases of electricity, steam, heat and cooling; • excludes from Scope 2 any emissions reported in Scopes 1 and 3 to avoid d…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r130_engie集团,130,Engie,Engie,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),6,112 | 120,ENGIE_DEU_2024_US__PDF_MEL_v3.pdf,pdf_explicit_series_citation,pdf_page_backfill,"lation of Scope 2 GHG emissions. Scope 3 [AR 46] For the assessment of Scope 3 GHG emissions, the Group: • draws on the principles, requirements and guidelines of the GHG Protocol Corporate Value Chain (Scope 3) (Version 2011) and breaks down its total Scope 3 emissions into the 15 categories defined by the GHG Protocol; • performs an annual reassessment of…","lation of Scope 2 GHG emissions. Scope 3 [AR 46] For the assessment of Scope 3 GHG emissions, the Group: • draws on the principles, requirements and guidelines of the GHG Protocol Corporate Value Chain (Scope 3) (Version 2011) and breaks down its total Scope 3 emissions into the 15 categories defined by the GHG Protocol; • performs an annual reassessment of…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r131_waltdisney,131,WALT DISNEY,华特迪士尼公司,R,"Culture, Sports and Entertainment",文化、体育和娱乐业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,6,23 | 34,华特迪士尼公司-2024-SSI-Report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"Gs are measured and calculated according to the principles in the World Resources Institute and the World Business Council for Sustainable Development Greenhouse Gas Protocolʼs “A Corporate Accounting and Reporting Standard, 2004 Revised Edition” (GHG Protocol). 4. The boundary for Disneyʼs GHG emissions reporting includes owned and operated assets (such as…","Gs are measured and calculated according to the principles in the World Resources Institute and the World Business Council for Sustainable Development Greenhouse Gas Protocolʼs “A Corporate Accounting and Reporting Standard, 2004 Revised Edition” (GHG Protocol). 4. The boundary for Disneyʼs GHG emissions reporting includes owned and operated assets (such as…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r132_orlen,132,ORLEN,波兰国营石油公司,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,8,119 | 162,Management Board on the Operations of ORLEN Group 2024.pdf.coredownload.pdf,seed_batch_04,medium,"cor- dance with the guidelines of the Greenhouse Gas (GHG) Protocol: • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas Protocol. A Corporate Accounting and Reporting Standard REVISED EDITION (Scope 1); market-based Auto-verified from page 161; value 2,510,119 tCO2e. Management Board on the Operations of ORLEN…","cor- dance with the guidelines of the Greenhouse Gas (GHG) Protocol: • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas Protocol. A Corporate Accounting and Reporting Standard REVISED EDITION (Scope 1); market-based Auto-verified from page 161; value 2,510,119 tCO2e. Management Board on the Operations of ORLEN…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r132_orlen,132,ORLEN,波兰国营石油公司,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,scope 2 guidance,7,162 | 119,Management Board on the Operations of ORLEN Group 2024.pdf.coredownload.pdf,pdf_explicit_series_citation,pdf_page_backfill,"ORLEN Group and ORLEN S.A. in 2024. Translation from the original Polish version. • World Resources Institute and World Business Council for Sustainable Development, GHG Protocol Scope 2 Guidance. An amendment to the GHG Protocol Corporate Standard (Scope 2); • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas …","ORLEN Group and ORLEN S.A. in 2024. Translation from the original Polish version. • World Resources Institute and World Business Council for Sustainable Development, GHG Protocol Scope 2 Guidance. An amendment to the GHG Protocol Corporate Standard (Scope 2); • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas …",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r132_orlen,132,ORLEN,波兰国营石油公司,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain\s*\(scope 3\),9,162 | 119 | 161,Management Board on the Operations of ORLEN Group 2024.pdf.coredownload.pdf,pdf_explicit_series_citation,pdf_page_backfill,"nt to the GHG Protocol Corporate Standard (Scope 2); • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas Protocol. Corporate Value Chain (Scope 3) Accounting and Reporting Standard. Supplement to the GHG Protocol Corporate Accounting and Reporting Standard (Scope 3). Additionally, the following industry-specifi…","nt to the GHG Protocol Corporate Standard (Scope 2); • World Resources Institute and World Business Council for Sustainable Development, Greenhouse Gas Protocol. Corporate Value Chain (Scope 3) Accounting and Reporting Standard. Supplement to the GHG Protocol Corporate Accounting and Reporting Standard (Scope 3). Additionally, the following industry-specifi…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r136_nissanmotor,136,NISSAN MOTOR,日产汽车,C,Manufacturing,制造业,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,Standard,标准,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,Scope 3 and Scope 3 category names are only used for GHG Protocol evidence.,Scope 3 及十五类类别口径只在 GHG Protocol 证据下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate value chain.*scope 3,4,63 | 150,NISSAN MOTOR-DB25_E_All.pdf,pdf_explicit_series_citation,pdf_page_backfill,・・・・・・ 109 Health and safety ・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・ 113 Scope 3 emissions by category We conducted a study based on standards such as the Corporate Value Chain （Scope 3） Accounting and Reporting Standard from the GHG Protocol and found that about 81％ of our Scope 3 emissions were from the use of sold products. （FY） …,・・・・・・ 109 Health and safety ・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・・ 113 Scope 3 emissions by category We conducted a study based on standards such as the Corporate Value Chain （Scope 3） Accounting and Reporting Standard from the GHG Protocol and found that about 81％ of our Scope 3 emissions were from the use of sold products. （FY） …,Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r137_royalbankofcanada,137,ROYAL BANK OF CANADA,加拿大皇家银行,J,Finance,金融业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,"corporate accounting and reporting standard | (?:ghg protocol|greenhouse gas protocol|wri|world resources institute|world business council)[\s\S]{0,160}corporate standard",5,108 | 127 | 58,ROYAL BANK OF CANADA-RBC-2024-sustainability-report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"budget is the amount of carbon dioxide emissions allowed over a period of time to limit the earth’s temperature from exceeding a certain threshold. Carbon credits The GHG Protocol Corporate Accounting and Reporting Standard33 defines carbon credits as discrete GHG reductions used to compensate for (i.e., offset) GHG emissions elsewhere. Credits are calculat…","budget is the amount of carbon dioxide emissions allowed over a period of time to limit the earth’s temperature from exceeding a certain threshold. Carbon credits The GHG Protocol Corporate Accounting and Reporting Standard33 defines carbon credits as discrete GHG reductions used to compensate for (i.e., offset) GHG emissions elsewhere. Credits are calculat…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r137_royalbankofcanada,137,ROYAL BANK OF CANADA,加拿大皇家银行,J,Finance,金融业,ghg_financial_industry_standard,Global GHG Accounting and Reporting Standard for the Financial Industry,金融行业全球温室气体核算与报告标准,Sector standard / guidance,行业标准/指南,Financial-industry financed-emissions methodology,金融行业投融资排放方法学,Measure financed emissions for loans and investments when explicitly cited.,原文明示时用于贷款和投资的投融资排放测算。,Use financed-emissions wording rather than corporate operational Scope totals.,使用投融资排放口径，不改写为企业运营 Scope 总量。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,partnership for carbon accounting financials | \bpcaf\b,6,48 | 66 | 67,ROYAL BANK OF CANADA-RBC-2024-sustainability-report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"including how our approach differs from those of other banks and third-parties, refer to Appendix 5: Methodology and data challenges for relevant metrics. In addition, we disclose Partnership for Carbon Accounting Financials (PCAF) financed emissions on outstanding exposure in the Climate metrics section. These metrics are provided as they are common indust…","including how our approach differs from those of other banks and third-parties, refer to Appendix 5: Methodology and data challenges for relevant metrics. In addition, we disclose Partnership for Carbon Accounting Financials (PCAF) financed emissions on outstanding exposure in the Climate metrics section. These metrics are provided as they are common indust…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r137_royalbankofcanada,137,ROYAL BANK OF CANADA,加拿大皇家银行,J,Finance,金融业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,scope 2 guidance,4,58 | 59,ROYAL BANK OF CANADA-RBC-2024-sustainability-report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"t limited assurance report. (1) Under the GHG Protocol 33, there are two methods to calculate Scope 2 emissions from electricity: location-based and market-based. The GHG Protocol Scope 2 Guidance defines the location-based method as a method for Scope 2 emissions accounting that reflects emissions from electricity using the average emission factors for the…","t limited assurance report. (1) Under the GHG Protocol 33, there are two methods to calculate Scope 2 emissions from electricity: location-based and market-based. The GHG Protocol Scope 2 Guidance defines the location-based method as a method for Scope 2 emissions accounting that reflects emissions from electricity using the average emission factors for the…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r162_kia,162,KIA,起亚公司,C,Manufacturing,制造业,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,Standard,标准,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,"Within GHG Protocol evidence, this may define Scope 1 and Scope 2 corporate inventory boundaries.",仅在 GHG Protocol 证据下使用 Scope 1/2 的组织层面清单口径。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,8,128 | 130,2025 KIA Sustainability Report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"t covered the operations and activities of domestic and overseas sites Kia, and specifically the following requirements: • Evaluating conformance with Greenhouse Gas Protocol1: A Corporate Accounting and Reporting Standard, revised edition • Evaluating conformance with Greenhouse Gas Protocol: Corporate Value Chain (Scope 3) Accounting and Reporting Stand…","t covered the operations and activities of domestic and overseas sites Kia, and specifically the following requirements: • Evaluating conformance with Greenhouse Gas Protocol1: A Corporate Accounting and Reporting Standard, revised edition • Evaluating conformance with Greenhouse Gas Protocol: Corporate Value Chain (Scope 3) Accounting and Reporting Stand…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
r162_kia,162,KIA,起亚公司,C,Manufacturing,制造业,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,Guidance,指南,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,Scope 2 market-based and location-based language is treated as GHG-specific.,Scope 2 市场法/位置法术语只在 GHG Protocol 语境下使用。,explicit_series_citation,page_text_explicitly_names_whitelisted_series,scope 2 guidance,4,128 | 131,2025 KIA Sustainability Report.pdf,pdf_explicit_series_citation,pdf_page_backfill,"19,567 51,282 44,622 795 India 11,954 115,229 115,229 782 overseas offices3 16,179 7,121 7,121 117 Note 1: Scope 2, Location-based and Market-based are defined in the GHG Protocol Scope 2 Guidance, 2015 Scope of GHG emissions (tCO2e) Other Indirect GHG emissions (Scope 3) Purchased goods & services – Upstream emissions associated with the raw materials used…","19,567 51,282 44,622 795 India 11,954 115,229 115,229 782 overseas offices3 16,179 7,121 7,121 117 Note 1: Scope 2, Location-based and Market-based are defined in the GHG Protocol Scope 2 Guidance, 2015 Scope of GHG emissions (tCO2e) Other Indirect GHG emissions (Scope 3) Purchased goods & services – Upstream emissions associated with the raw materials used…",Accepted standard-company edge: source evidence explicitly names this GHG Protocol fine series.,可采信标准-企业关系：原文证据明确命名该 GHG Protocol 细分系列。
