queue_type,queue_priority,recommended_action_en,recommended_action_zh,review_priority,evidence_boundary,technology_id,technology_name_en,technology_name_zh,company_id,company_name_en,company_name_zh,world500_rank,industry_section_code,industry_section_en,industry_section_zh,company_count_in_cluster,cluster_evidence_count,cluster_cost_signal_count,timeline_near_count,timeline_mid_count,timeline_long_count,subtypes_en,subtypes_zh,standards_en,standards_zh,sample_pages,sample_source_files,company_evidence_count,company_sample_snippet_en,company_timeline_years,company_cost_signal_present,company_specific_evidence_status,sample_snippets_en
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,low_carbon_materials,Low-carbon materials and process changes,低碳材料与工艺改造,r387_schneiderelectric,SCHNEIDER ELECTRIC,施耐德电气,387,C,Manufacturing,制造业,51,184,14,164,14,10,"Steel, cement, and heavy materials: 64 | Product redesign and substitution: 0 | Process upgrade: 0",钢铁、水泥等高耗能材料: 64 | 产品设计与材料替代: 0 | 工艺升级: 0,Product or process evidence | GHG Protocol when inventory effects are cited,产品/工艺证据 | 涉及清单影响时的 GHG Protocol,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,ons and people development Minimizing environmental impact Growing societal value Governance Data Outcomes and impacts Operations Products produced • Crude oil • Gas • NGL • Condensate • Chemicals • Refined products • Electricity • Blue amm | ons and people development Minimizing environmental impact Growing societal value Governance Data Outcomes and impacts Operations Products produced • Crude oil • Gas • NGL • Condensate • Chemicals • Refined products • Electricity • Blue amm | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,low_carbon_materials,Low-carbon materials and process changes,低碳材料与工艺改造,r391_西班牙acs集团,ACS Group,西班牙ACS,391,E,Construction,建筑业,51,184,14,164,14,10,"Steel, cement, and heavy materials: 64 | Product redesign and substitution: 0 | Process upgrade: 0",钢铁、水泥等高耗能材料: 64 | 产品设计与材料替代: 0 | 工艺升级: 0,Product or process evidence | GHG Protocol when inventory effects are cited,产品/工艺证据 | 涉及清单影响时的 GHG Protocol,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,ons and people development Minimizing environmental impact Growing societal value Governance Data Outcomes and impacts Operations Products produced • Crude oil • Gas • NGL • Condensate • Chemicals • Refined products • Electricity • Blue amm | ons and people development Minimizing environmental impact Growing societal value Governance Data Outcomes and impacts Operations Products produced • Crude oil • Gas • NGL • Condensate • Chemicals • Refined products • Electricity • Blue amm | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,low_carbon_materials,Low-carbon materials and process changes,低碳材料与工艺改造,r403_ubertechnologies公司,Uber Technologies,Uber Technologies,403,F,Wholesale and Retail Trade,批发和零售业,51,184,14,164,14,10,"Steel, cement, and heavy materials: 64 | Product redesign and substitution: 0 | Process upgrade: 0",钢铁、水泥等高耗能材料: 64 | 产品设计与材料替代: 0 | 工艺升级: 0,Product or process evidence | GHG Protocol when inventory effects are cited,产品/工艺证据 | 涉及清单影响时的 GHG Protocol,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,ons and people development Minimizing environmental impact Growing societal value Governance Data Outcomes and impacts Operations Products produced • Crude oil • Gas • NGL • Condensate • Chemicals • Refined products • Electricity • Blue amm | ons and people development Minimizing environmental impact Growing societal value Governance Data Outcomes and impacts Operations Products produced • Crude oil • Gas • NGL • Condensate • Chemicals • Refined products • Electricity • Blue amm | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,low_carbon_materials,Low-carbon materials and process changes,低碳材料与工艺改造,r484_commonwealthbankofaustralia,COMMONWEALTH BANK OF AUSTRALIA,澳洲联邦银行,484,J,Finance,金融业,51,184,14,164,14,10,"Steel, cement, and heavy materials: 64 | Product redesign and substitution: 0 | Process upgrade: 0",钢铁、水泥等高耗能材料: 64 | 产品设计与材料替代: 0 | 工艺升级: 0,Product or process evidence | GHG Protocol when inventory effects are cited,产品/工艺证据 | 涉及清单影响时的 GHG Protocol,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,ons and people development Minimizing environmental impact Growing societal value Governance Data Outcomes and impacts Operations Products produced • Crude oil • Gas • NGL • Condensate • Chemicals • Refined products • Electricity • Blue amm | ons and people development Minimizing environmental impact Growing societal value Governance Data Outcomes and impacts Operations Products produced • Crude oil • Gas • NGL • Condensate • Chemicals • Refined products • Electricity • Blue amm | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin | e Product transport (Scope 3) End-of-life product processes (Scope 3) 2.0M avoided Supplier energy efficiency 8.4M avoided Direct emissions abatement 6.2M avoided Low-carbon materials** 21.8M avoided Supplier clean energy Corporate footprin
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r023_totalenergies,TOTALENERGIES,道达尔能源公司,23,B,Mining,采矿业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r031_samsungelectronics,SAMSUNG ELECTRONICS,三星电子,31,C,Manufacturing,制造业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r033_cignagroup,CIGNA GROUP,信诺集团,33,J,Finance,金融业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r052_phillips66公司,Phillips 66,Phillips 66,52,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r082_allianz,ALLIANZ,安联保险集团,82,J,Finance,金融业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r098_eni,ENI,埃尼石油公司,98,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r101_eon,E.ON,意昂集团,101,D,"Electricity, Heat, Gas and Water Production and Supply",电力、热力、燃气及水生产和供应业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
company_specific_technology_evidence_backfill,P0,Find a company-specific PDF snippet for this technology path before treating the company-path edge as evidence-backed.,先补回该企业对应该技术路径的 PDF 片段，再把企业-技术路径边视为有证据支撑。,P0_backfill_company_specific_technology_evidence,disclosure_keyword_signal_not_project_cost_or_verified_abatement,renewable_power,Renewable power and green electricity procurement,可再生电力与绿电采购,r114_royalaholddelhaize,ROYAL AHOLD DELHAIZE,皇家阿霍德德尔海兹集团,114,F,Wholesale and Retail Trade,批发和零售业,87,669,78,602,122,72,Onsite solar or wind: 4 | PPA / VPPA procurement: 27 | Certificates / green tariffs: 42 | Grid clean-power transition: 9,园区/现场光伏与风电: 4 | PPA / VPPA 绿电采购: 27 | 证书与绿色电价: 42 | 电网清洁电力转型: 9,GHG Protocol Scope 2 Guidance | GHG Protocol Corporate Standard | GRI 302 / 305,GHG Protocol Scope 2 指南 | GHG Protocol 企业核算标准 | GRI 302 / 305,100 | 104 | 104 | 104 | 104,Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,0,,,no,missing_company_specific_snippet,"ee data center in Iowa, bringing our total Apple-owned data center count to eight. We worked with local partners, including the City of Waukee and MidAmerican Energy, to source and provide wind energy for the site. 4 Emissions avoided are c | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG | usiness Council for Sustainable Development (WBCSD) Greenhouse Gas Protocol: o Energy: Direct (Million Therms) and Indirect (Million kilowatt hours (mkWh)) o Renewable Energy (mkWh) o Water Withdrawal (Million Gallons) o Greenhouse Gas (GHG"
