evidence_page,relation,source,target
,has_standard_role,standard_ref::batch_04__r131_waltdisney__20240__other__tcfd,standard_role::Disclosure recommendation
21,documents_standard_reference,report::r131_waltdisney__20240__other,standard_ref::batch_04__r131_waltdisney__20240__other__sbti
,references_standard,standard_ref::batch_04__r131_waltdisney__20240__other__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_04__r131_waltdisney__20240__other__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_04__r131_waltdisney__20240__other__sbti,standard_role::Target validation guideline
23,documents_standard_reference,report::r131_waltdisney__20240__other,standard_ref::batch_04__r131_waltdisney__20240__other__ghg_protocol
,references_standard,standard_ref::batch_04__r131_waltdisney__20240__other__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_04__r131_waltdisney__20240__other__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_04__r131_waltdisney__20240__other__ghg_protocol,standard_role::Accounting standard
3,documents_standard_reference,report::r132_orlen__20240__other,standard_ref::batch_04__r132_orlen__20240__other__esrs_csrd
,references_standard,standard_ref::batch_04__r132_orlen__20240__other__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_04__r132_orlen__20240__other__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_04__r132_orlen__20240__other__esrs_csrd,standard_role::Disclosure standard
119,documents_standard_reference,report::r132_orlen__20240__other,standard_ref::batch_04__r132_orlen__20240__other__ghg_protocol
,references_standard,standard_ref::batch_04__r132_orlen__20240__other__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_04__r132_orlen__20240__other__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_04__r132_orlen__20240__other__ghg_protocol,standard_role::Accounting standard
1,documents_standard_reference,report::r133_delltechnologies__nan__esgreport,standard_ref::batch_04__r133_delltechnologies__nan__esgreport__gri
,references_standard,standard_ref::batch_04__r133_delltechnologies__nan__esgreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_04__r133_delltechnologies__nan__esgreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_04__r133_delltechnologies__nan__esgreport__gri,standard_role::Disclosure standard
1,documents_standard_reference,report::r133_delltechnologies__nan__esgreport,standard_ref::batch_04__r133_delltechnologies__nan__esgreport__sasb
,references_standard,standard_ref::batch_04__r133_delltechnologies__nan__esgreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_04__r133_delltechnologies__nan__esgreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_04__r133_delltechnologies__nan__esgreport__sasb,standard_role::Disclosure guideline
16,documents_standard_reference,report::r134_dhlgroup__20240__sustainabilityreport,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__esrs_csrd
,references_standard,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__esrs_csrd,standard_role::Disclosure standard
27,documents_standard_reference,report::r134_dhlgroup__20240__sustainabilityreport,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
47,documents_standard_reference,report::r134_dhlgroup__20240__sustainabilityreport,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__sbti
,references_standard,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_04__r134_dhlgroup__20240__sustainabilityreport__sbti,standard_role::Target validation guideline
2,documents_standard_reference,report::r135_chinatelecommunications__20240__sustainabilityreport,standard_ref::batch_04__r135_chinatelecommunications__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_04__r135_chinatelecommunications__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_04__r135_chinatelecommunications__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_04__r135_chinatelecommunications__20240__sustainabilityreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r135_chinatelecommunications__20240__sustainabilityreport,standard_ref::batch_04__r135_chinatelecommunications__20240__sustainabilityreport__gb_t_36001_2015
,references_standard,standard_ref::batch_04__r135_chinatelecommunications__20240__sustainabilityreport__gb_t_36001_2015,standard::GB/T 36001-2015
,belongs_to_standard_family,standard_ref::batch_04__r135_chinatelecommunications__20240__sustainabilityreport__gb_t_36001_2015,standard_family::Other reporting framework
,has_standard_role,standard_ref::batch_04__r135_chinatelecommunications__20240__sustainabilityreport__gb_t_36001_2015,standard_role::Guideline
2,documents_standard_reference,report::r136_nissanmotor__nan__other,standard_ref::batch_04__r136_nissanmotor__nan__other__gri
,references_standard,standard_ref::batch_04__r136_nissanmotor__nan__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_04__r136_nissanmotor__nan__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_04__r136_nissanmotor__nan__other__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r136_nissanmotor__nan__other,standard_ref::batch_04__r136_nissanmotor__nan__other__tcfd
,references_standard,standard_ref::batch_04__r136_nissanmotor__nan__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_04__r136_nissanmotor__nan__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_04__r136_nissanmotor__nan__other__tcfd,standard_role::Disclosure recommendation
63,documents_standard_reference,report::r136_nissanmotor__nan__other,standard_ref::batch_04__r136_nissanmotor__nan__other__ghg_protocol
,references_standard,standard_ref::batch_04__r136_nissanmotor__nan__other__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_04__r136_nissanmotor__nan__other__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_04__r136_nissanmotor__nan__other__ghg_protocol,standard_role::Accounting standard
2,documents_standard_reference,report::r137_royalbankofcanada__20240__sustainabilityreport,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__sasb
,references_standard,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__sasb,standard_role::Disclosure guideline
5,documents_standard_reference,report::r137_royalbankofcanada__20240__sustainabilityreport,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
5,documents_standard_reference,report::r137_royalbankofcanada__20240__sustainabilityreport,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__ifrs_s2
,references_standard,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__ifrs_s2,standard_role::Disclosure standard
48,documents_standard_reference,report::r137_royalbankofcanada__20240__sustainabilityreport,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__pcaf
,references_standard,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__pcaf,standard::PCAF
,belongs_to_standard_family,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__pcaf,standard_family::Financed emissions accounting system
,has_standard_role,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__pcaf,standard_role::Accounting standard
58,documents_standard_reference,report::r137_royalbankofcanada__20240__sustainabilityreport,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_04__r137_royalbankofcanada__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
2,documents_standard_reference,report::r139_lowes__20240__other,standard_ref::batch_04__r139_lowes__20240__other__gri
,references_standard,standard_ref::batch_04__r139_lowes__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_04__r139_lowes__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_04__r139_lowes__20240__other__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r139_lowes__20240__other,standard_ref::batch_04__r139_lowes__20240__other__sasb
,references_standard,standard_ref::batch_04__r139_lowes__20240__other__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_04__r139_lowes__20240__other__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_04__r139_lowes__20240__other__sasb,standard_role::Disclosure guideline
6,documents_standard_reference,report::r139_lowes__20240__other,standard_ref::batch_04__r139_lowes__20240__other__esrs_csrd
,references_standard,standard_ref::batch_04__r139_lowes__20240__other__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_04__r139_lowes__20240__other__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_04__r139_lowes__20240__other__esrs_csrd,standard_role::Disclosure standard
35,documents_standard_reference,report::r139_lowes__20240__other,standard_ref::batch_04__r139_lowes__20240__other__tcfd
,references_standard,standard_ref::batch_04__r139_lowes__20240__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_04__r139_lowes__20240__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_04__r139_lowes__20240__other__tcfd,standard_role::Disclosure recommendation
2,documents_standard_reference,report::r140_tesco__20250__sustainabilityreport,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__sasb
,references_standard,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__sasb,standard_role::Disclosure guideline
2,documents_standard_reference,report::r140_tesco__20250__sustainabilityreport,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
9,documents_standard_reference,report::r140_tesco__20250__sustainabilityreport,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__sbti
,references_standard,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__sbti,standard_role::Target validation guideline
10,documents_standard_reference,report::r140_tesco__20250__sustainabilityreport,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_04__r140_tesco__20250__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
3,documents_standard_reference,report::r143_byd__20240__sustainabilityreport,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__gri,standard_role::Disclosure standard
3,documents_standard_reference,report::r143_byd__20240__sustainabilityreport,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__esrs_csrd
,references_standard,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__esrs_csrd,standard_role::Disclosure standard
46,documents_standard_reference,report::r143_byd__20240__sustainabilityreport,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__iso_14067
,references_standard,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__iso_14067,standard::ISO 14067
,belongs_to_standard_family,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__iso_14067,standard_family::ISO product carbon standard
,has_standard_role,standard_ref::batch_04__r143_byd__20240__sustainabilityreport__iso_14067,standard_role::Methodology standard
2,documents_standard_reference,report::r144_nipponlifeinsurance__20240__sustainabilityreport,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__gri,standard_role::Disclosure standard
110,documents_standard_reference,report::r144_nipponlifeinsurance__20240__sustainabilityreport,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
122,documents_standard_reference,report::r144_nipponlifeinsurance__20240__sustainabilityreport,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
153,documents_standard_reference,report::r144_nipponlifeinsurance__20240__sustainabilityreport,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__pcaf
,references_standard,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__pcaf,standard::PCAF
,belongs_to_standard_family,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__pcaf,standard_family::Financed emissions accounting system
,has_standard_role,standard_ref::batch_04__r144_nipponlifeinsurance__20240__sustainabilityreport__pcaf,standard_role::Accounting standard
4,documents_standard_reference,report::r145_siemens__20240__sustainabilityreport,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
6,documents_standard_reference,report::r145_siemens__20240__sustainabilityreport,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__sbti
,references_standard,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__sbti,standard_role::Target validation guideline
8,documents_standard_reference,report::r145_siemens__20240__sustainabilityreport,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__esrs_csrd
,references_standard,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__esrs_csrd,standard_role::Disclosure standard
15,documents_standard_reference,report::r145_siemens__20240__sustainabilityreport,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__gri,standard_role::Disclosure standard
29,documents_standard_reference,report::r145_siemens__20240__sustainabilityreport,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_04__r145_siemens__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
19,documents_standard_reference,report::r146_japanpostholdings__20230__other,standard_ref::batch_04__r146_japanpostholdings__20230__other__tcfd
,references_standard,standard_ref::batch_04__r146_japanpostholdings__20230__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_04__r146_japanpostholdings__20230__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_04__r146_japanpostholdings__20230__other__tcfd,standard_role::Disclosure recommendation
15,documents_standard_reference,report::r148_mitsubishiufjfinancialgroup__20240__other,standard_ref::batch_04__r148_mitsubishiufjfinancialgroup__20240__other__tcfd
,references_standard,standard_ref::batch_04__r148_mitsubishiufjfinancialgroup__20240__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_04__r148_mitsubishiufjfinancialgroup__20240__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_04__r148_mitsubishiufjfinancialgroup__20240__other__tcfd,standard_role::Disclosure recommendation
2,documents_standard_reference,report::r151_sevenandi控股公司__20240__other,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__gri
,references_standard,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r151_sevenandi控股公司__20240__other,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__sasb
,references_standard,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__sasb,standard_role::Disclosure guideline
16,documents_standard_reference,report::r151_sevenandi控股公司__20240__other,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__tcfd
,references_standard,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_04__r151_sevenandi控股公司__20240__other__tcfd,standard_role::Disclosure recommendation
2,documents_standard_reference,report::r154_bankofcommunications__20240__other,standard_ref::batch_04__r154_bankofcommunications__20240__other__gri
,references_standard,standard_ref::batch_04__r154_bankofcommunications__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_04__r154_bankofcommunications__20240__other__gri,standard_family::ESG disclosure framework
