evidence_page,relation,source,target
,publishes,company::r121_mitsui,report::r121_mitsui__20250__sustainabilityreport
,matched_to_source,report::r121_mitsui__20250__sustainabilityreport,source::SUMITOMO MITSUI FINANCIAL GROUP sustainability_report_e_2025.pdf
,publishes,company::r123_pepsico,report::r123_pepsico__20240__esgreport
,matched_to_source,report::r123_pepsico__20240__esgreport,source::PEPSICO-2024-esg-summary-esg-performance-metrics.pdf
,publishes,company::r127_fedex,report::r127_fedex__20250__other
,matched_to_source,report::r127_fedex__20250__other,source::FedEx_2025_CR_Report.pdf
,publishes,company::r130_engie集团,report::r130_engie集团__20240__other
,matched_to_source,report::r130_engie集团__20240__other,source::ENGIE_DEU_2024_US__PDF_MEL_v3.pdf
,classified_as,company::r079_uniper公司,industry::D
,classified_as,company::r082_allianz,industry::J
,classified_as,company::r084_chinaenergyinvestment,industry::D
,classified_as,company::r085_xiamencandd,industry::L
,classified_as,company::r086_relianceindustries,industry::D
,classified_as,company::r089_rosneftoil,industry::D
,classified_as,company::r090_target,industry::L
,classified_as,company::r091_equinor公司,industry::D
,classified_as,company::r093_saicmotor,industry::C
,classified_as,company::r096_nestlé,industry::C
,classified_as,company::r104_sociétégénérale,industry::J
,classified_as,company::r107_itochu,industry::L
,classified_as,company::r108_powerchina,industry::E
,classified_as,company::r110_tesla,industry::C
,classified_as,company::r111_morganstanley,industry::J
,classified_as,company::r112_sinopharm,industry::F
,classified_as,company::r113_brookfield,industry::J
,classified_as,company::r115_johnsonandjohnson,industry::C
,classified_as,company::r116_indianoil,industry::D
,classified_as,company::r117_adm公司,industry::C
,classified_as,company::r120_nippontelegraphandtelephone,industry::I
,classified_as,company::r121_mitsui,industry::L
,classified_as,company::r123_pepsico,industry::C
,classified_as,company::r127_fedex,industry::G
,classified_as,company::r130_engie集团,industry::D
6,documents_standard_reference,report::r079_uniper公司__20250__climatereport,standard_ref::batch_03__r079_uniper公司__20250__climatereport__esrs_csrd
,references_standard,standard_ref::batch_03__r079_uniper公司__20250__climatereport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_03__r079_uniper公司__20250__climatereport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_03__r079_uniper公司__20250__climatereport__esrs_csrd,standard_role::Disclosure standard
21,documents_standard_reference,report::r079_uniper公司__20250__climatereport,standard_ref::batch_03__r079_uniper公司__20250__climatereport__gri
,references_standard,standard_ref::batch_03__r079_uniper公司__20250__climatereport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r079_uniper公司__20250__climatereport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r079_uniper公司__20250__climatereport__gri,standard_role::Disclosure standard
21,documents_standard_reference,report::r079_uniper公司__20250__climatereport,standard_ref::batch_03__r079_uniper公司__20250__climatereport__tcfd
,references_standard,standard_ref::batch_03__r079_uniper公司__20250__climatereport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_03__r079_uniper公司__20250__climatereport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_03__r079_uniper公司__20250__climatereport__tcfd,standard_role::Disclosure recommendation
21,documents_standard_reference,report::r079_uniper公司__20250__climatereport,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ifrs_s2
,references_standard,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ifrs_s2,standard_role::Disclosure standard
30,documents_standard_reference,report::r079_uniper公司__20250__climatereport,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ghg_protocol
,references_standard,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_03__r079_uniper公司__20250__climatereport__ghg_protocol,standard_role::Accounting standard
8,documents_standard_reference,report::r082_allianz__20240__annualreport,standard_ref::batch_03__r082_allianz__20240__annualreport__esrs_csrd
,references_standard,standard_ref::batch_03__r082_allianz__20240__annualreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_03__r082_allianz__20240__annualreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_03__r082_allianz__20240__annualreport__esrs_csrd,standard_role::Disclosure standard
75,documents_standard_reference,report::r082_allianz__20240__annualreport,standard_ref::batch_03__r082_allianz__20240__annualreport__ghg_protocol
,references_standard,standard_ref::batch_03__r082_allianz__20240__annualreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_03__r082_allianz__20240__annualreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_03__r082_allianz__20240__annualreport__ghg_protocol,standard_role::Accounting standard
76,documents_standard_reference,report::r082_allianz__20240__annualreport,standard_ref::batch_03__r082_allianz__20240__annualreport__pcaf
,references_standard,standard_ref::batch_03__r082_allianz__20240__annualreport__pcaf,standard::PCAF
,belongs_to_standard_family,standard_ref::batch_03__r082_allianz__20240__annualreport__pcaf,standard_family::Financed emissions accounting system
,has_standard_role,standard_ref::batch_03__r082_allianz__20240__annualreport__pcaf,standard_role::Accounting standard
190,documents_standard_reference,report::r082_allianz__20240__annualreport,standard_ref::batch_03__r082_allianz__20240__annualreport__gri
,references_standard,standard_ref::batch_03__r082_allianz__20240__annualreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r082_allianz__20240__annualreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r082_allianz__20240__annualreport__gri,standard_role::Disclosure standard
46,documents_standard_reference,report::r084_chinaenergyinvestment__20240__sustainabilityreport,standard_ref::batch_03__r084_chinaenergyinvestment__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_03__r084_chinaenergyinvestment__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r084_chinaenergyinvestment__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r084_chinaenergyinvestment__20240__sustainabilityreport__gri,standard_role::Disclosure standard
10,documents_standard_reference,report::r085_xiamencandd__20240__sustainabilityreport,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__gri,standard_role::Disclosure standard
57,documents_standard_reference,report::r085_xiamencandd__20240__sustainabilityreport,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__ifrs_s2
,references_standard,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_03__r085_xiamencandd__20240__sustainabilityreport__ifrs_s2,standard_role::Disclosure standard
16,documents_standard_reference,report::r086_relianceindustries__20240__other,standard_ref::batch_03__r086_relianceindustries__20240__other__gri
,references_standard,standard_ref::batch_03__r086_relianceindustries__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r086_relianceindustries__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r086_relianceindustries__20240__other__gri,standard_role::Disclosure standard
3,documents_standard_reference,report::r089_rosneftoil__20240__other,standard_ref::batch_03__r089_rosneftoil__20240__other__gri
,references_standard,standard_ref::batch_03__r089_rosneftoil__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r089_rosneftoil__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r089_rosneftoil__20240__other__gri,standard_role::Disclosure standard
5,documents_standard_reference,report::r089_rosneftoil__20240__other,standard_ref::batch_03__r089_rosneftoil__20240__other__tcfd
,references_standard,standard_ref::batch_03__r089_rosneftoil__20240__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_03__r089_rosneftoil__20240__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_03__r089_rosneftoil__20240__other__tcfd,standard_role::Disclosure recommendation
12,documents_standard_reference,report::r089_rosneftoil__20240__other,standard_ref::batch_03__r089_rosneftoil__20240__other__sasb
,references_standard,standard_ref::batch_03__r089_rosneftoil__20240__other__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_03__r089_rosneftoil__20240__other__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_03__r089_rosneftoil__20240__other__sasb,standard_role::Disclosure guideline
60,documents_standard_reference,report::r089_rosneftoil__20240__other,standard_ref::batch_03__r089_rosneftoil__20240__other__ifrs_s2
,references_standard,standard_ref::batch_03__r089_rosneftoil__20240__other__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_03__r089_rosneftoil__20240__other__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_03__r089_rosneftoil__20240__other__ifrs_s2,standard_role::Disclosure standard
2,documents_standard_reference,report::r090_target__20240__sustainabilityreport,standard_ref::batch_03__r090_target__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_03__r090_target__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r090_target__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r090_target__20240__sustainabilityreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r090_target__20240__sustainabilityreport,standard_ref::batch_03__r090_target__20240__sustainabilityreport__sasb
,references_standard,standard_ref::batch_03__r090_target__20240__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_03__r090_target__20240__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_03__r090_target__20240__sustainabilityreport__sasb,standard_role::Disclosure guideline
2,documents_standard_reference,report::r090_target__20240__sustainabilityreport,standard_ref::batch_03__r090_target__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_03__r090_target__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_03__r090_target__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_03__r090_target__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
3,documents_standard_reference,report::r090_target__20240__sustainabilityreport,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ifrs_s2
,references_standard,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ifrs_s2,standard_role::Disclosure standard
6,documents_standard_reference,report::r090_target__20240__sustainabilityreport,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_03__r090_target__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
7,documents_standard_reference,report::r090_target__20240__sustainabilityreport,standard_ref::batch_03__r090_target__20240__sustainabilityreport__iso_14064
,references_standard,standard_ref::batch_03__r090_target__20240__sustainabilityreport__iso_14064,standard::ISO 14064
,belongs_to_standard_family,standard_ref::batch_03__r090_target__20240__sustainabilityreport__iso_14064,standard_family::Other reporting framework
,has_standard_role,standard_ref::batch_03__r090_target__20240__sustainabilityreport__iso_14064,standard_role::Guideline
2,documents_standard_reference,report::r091_equinor公司__20240__annualreport,standard_ref::batch_03__r091_equinor公司__20240__annualreport__esrs_csrd
,references_standard,standard_ref::batch_03__r091_equinor公司__20240__annualreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_03__r091_equinor公司__20240__annualreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_03__r091_equinor公司__20240__annualreport__esrs_csrd,standard_role::Disclosure standard
83,documents_standard_reference,report::r091_equinor公司__20240__annualreport,standard_ref::batch_03__r091_equinor公司__20240__annualreport__ghg_protocol
,references_standard,standard_ref::batch_03__r091_equinor公司__20240__annualreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_03__r091_equinor公司__20240__annualreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_03__r091_equinor公司__20240__annualreport__ghg_protocol,standard_role::Accounting standard
83,documents_standard_reference,report::r091_equinor公司__20240__annualreport,standard_ref::batch_03__r091_equinor公司__20240__annualreport__gri
,references_standard,standard_ref::batch_03__r091_equinor公司__20240__annualreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r091_equinor公司__20240__annualreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r091_equinor公司__20240__annualreport__gri,standard_role::Disclosure standard
106,documents_standard_reference,report::r091_equinor公司__20240__annualreport,standard_ref::batch_03__r091_equinor公司__20240__annualreport__sbti
,references_standard,standard_ref::batch_03__r091_equinor公司__20240__annualreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_03__r091_equinor公司__20240__annualreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_03__r091_equinor公司__20240__annualreport__sbti,standard_role::Target validation guideline
3,documents_standard_reference,report::r093_saicmotor__20240__other,standard_ref::batch_03__r093_saicmotor__20240__other__gri
,references_standard,standard_ref::batch_03__r093_saicmotor__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r093_saicmotor__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r093_saicmotor__20240__other__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r096_nestlé__20240__other,standard_ref::batch_03__r096_nestlé__20240__other__tcfd
,references_standard,standard_ref::batch_03__r096_nestlé__20240__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_03__r096_nestlé__20240__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_03__r096_nestlé__20240__other__tcfd,standard_role::Disclosure recommendation
3,documents_standard_reference,report::r096_nestlé__20240__other,standard_ref::batch_03__r096_nestlé__20240__other__esrs_csrd
,references_standard,standard_ref::batch_03__r096_nestlé__20240__other__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_03__r096_nestlé__20240__other__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_03__r096_nestlé__20240__other__esrs_csrd,standard_role::Disclosure standard
5,documents_standard_reference,report::r096_nestlé__20240__other,standard_ref::batch_03__r096_nestlé__20240__other__gri
,references_standard,standard_ref::batch_03__r096_nestlé__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r096_nestlé__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r096_nestlé__20240__other__gri,standard_role::Disclosure standard
8,documents_standard_reference,report::r096_nestlé__20240__other,standard_ref::batch_03__r096_nestlé__20240__other__sasb
,references_standard,standard_ref::batch_03__r096_nestlé__20240__other__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_03__r096_nestlé__20240__other__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_03__r096_nestlé__20240__other__sasb,standard_role::Disclosure guideline
21,documents_standard_reference,report::r096_nestlé__20240__other,standard_ref::batch_03__r096_nestlé__20240__other__ghg_protocol
,references_standard,standard_ref::batch_03__r096_nestlé__20240__other__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_03__r096_nestlé__20240__other__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_03__r096_nestlé__20240__other__ghg_protocol,standard_role::Accounting standard
28,documents_standard_reference,report::r096_nestlé__20240__other,standard_ref::batch_03__r096_nestlé__20240__other__sbti
,references_standard,standard_ref::batch_03__r096_nestlé__20240__other__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_03__r096_nestlé__20240__other__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_03__r096_nestlé__20240__other__sbti,standard_role::Target validation guideline
2,documents_standard_reference,report::r107_itochu__20240__esgreport,standard_ref::batch_03__r107_itochu__20240__esgreport__tcfd
,references_standard,standard_ref::batch_03__r107_itochu__20240__esgreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_03__r107_itochu__20240__esgreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_03__r107_itochu__20240__esgreport__tcfd,standard_role::Disclosure recommendation
3,documents_standard_reference,report::r107_itochu__20240__esgreport,standard_ref::batch_03__r107_itochu__20240__esgreport__gri
,references_standard,standard_ref::batch_03__r107_itochu__20240__esgreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r107_itochu__20240__esgreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r107_itochu__20240__esgreport__gri,standard_role::Disclosure standard
3,documents_standard_reference,report::r107_itochu__20240__esgreport,standard_ref::batch_03__r107_itochu__20240__esgreport__ifrs_s2
,references_standard,standard_ref::batch_03__r107_itochu__20240__esgreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_03__r107_itochu__20240__esgreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_03__r107_itochu__20240__esgreport__ifrs_s2,standard_role::Disclosure standard
109,documents_standard_reference,report::r107_itochu__20240__esgreport,standard_ref::batch_03__r107_itochu__20240__esgreport__ghg_protocol
,references_standard,standard_ref::batch_03__r107_itochu__20240__esgreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_03__r107_itochu__20240__esgreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_03__r107_itochu__20240__esgreport__ghg_protocol,standard_role::Accounting standard
52,documents_standard_reference,report::r108_powerchina__20240__other,standard_ref::batch_03__r108_powerchina__20240__other__gri
,references_standard,standard_ref::batch_03__r108_powerchina__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r108_powerchina__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r108_powerchina__20240__other__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r111_morganstanley__20230__other,standard_ref::batch_03__r111_morganstanley__20230__other__sasb
,references_standard,standard_ref::batch_03__r111_morganstanley__20230__other__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_03__r111_morganstanley__20230__other__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_03__r111_morganstanley__20230__other__sasb,standard_role::Disclosure guideline
2,documents_standard_reference,report::r111_morganstanley__20230__other,standard_ref::batch_03__r111_morganstanley__20230__other__tcfd
,references_standard,standard_ref::batch_03__r111_morganstanley__20230__other__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_03__r111_morganstanley__20230__other__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_03__r111_morganstanley__20230__other__tcfd,standard_role::Disclosure recommendation
47,documents_standard_reference,report::r111_morganstanley__20230__other,standard_ref::batch_03__r111_morganstanley__20230__other__ghg_protocol
,references_standard,standard_ref::batch_03__r111_morganstanley__20230__other__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_03__r111_morganstanley__20230__other__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_03__r111_morganstanley__20230__other__ghg_protocol,standard_role::Accounting standard
49,documents_standard_reference,report::r111_morganstanley__20230__other,standard_ref::batch_03__r111_morganstanley__20230__other__pcaf
,references_standard,standard_ref::batch_03__r111_morganstanley__20230__other__pcaf,standard::PCAF
,belongs_to_standard_family,standard_ref::batch_03__r111_morganstanley__20230__other__pcaf,standard_family::Financed emissions accounting system
,has_standard_role,standard_ref::batch_03__r111_morganstanley__20230__other__pcaf,standard_role::Accounting standard
44,documents_standard_reference,report::r112_sinopharm__20220__other,standard_ref::batch_03__r112_sinopharm__20220__other__gri
,references_standard,standard_ref::batch_03__r112_sinopharm__20220__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r112_sinopharm__20220__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r112_sinopharm__20220__other__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r113_brookfield__20240__sustainabilityreport,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r113_brookfield__20240__sustainabilityreport,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sasb
,references_standard,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sasb,standard_role::Disclosure guideline
2,documents_standard_reference,report::r113_brookfield__20240__sustainabilityreport,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
20,documents_standard_reference,report::r113_brookfield__20240__sustainabilityreport,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__ifrs_s2
,references_standard,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__ifrs_s2,standard_role::Disclosure standard
54,documents_standard_reference,report::r113_brookfield__20240__sustainabilityreport,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sbti
,references_standard,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__sbti,standard_role::Target validation guideline
60,documents_standard_reference,report::r113_brookfield__20240__sustainabilityreport,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_03__r113_brookfield__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
