activity_category_en,assurance_stage_en,calculation_method_en,company_id,company_name_en,company_name_zh,data_source_type_en,evidence_page,gbt4754_section_code,gbt4754_section_name_en,gbt4754_section_name_zh,label,match_status,node_id,node_type,page_count,report_id,review_status,scope_en,source_file,standard_name_en,world500_rank
Value-chain activities,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0005,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0005,MethodologyFact,,,seed_batch_15,Scope 1,,,
,,,,,,,,,,,价值链活动,,activity::Value-chain activities,ActivityCategory,,,,,,,
,,,,,,,,,,,类别1 购买的商品和服务,,scope3::1.0,Scope3Category,,,,,,,
,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0006,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0006,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0007,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0007,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0008,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0008,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0009,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0009,MethodologyFact,,,seed_batch_15,Scope 3,,,
,,,,,,,,,,,范围3,,scope::Scope 3,Scope,,,,,,,
Waste in operations,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0010,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0010,MethodologyFact,,,seed_batch_15,Scope 3,,,
Business travel,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0011,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0011,MethodologyFact,,,seed_batch_15,Scope 3,,,
Value-chain activities,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0012,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0012,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0013,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0013,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0014,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0014,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,Market-based,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0015,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_3__0015,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,Market-based,,,,Secondary data,37,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_2__0016,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_2__0016,MethodologyFact,,,seed_batch_15,Scope 2,,,
,,,,,,,,,,,范围2,,scope::Scope 2,Scope,,,,,,,
,,,,,,,,,,,次级数据,,data_source::Secondary data,DataSourceType,,,,,,,
Purchased electricity,Report disclosure,Market-based,,,,Secondary data,37,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_2__0017,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_2__0017,MethodologyFact,,,seed_batch_15,Scope 2,,,
,,,,,,,,,,,外购电力,,activity::Purchased electricity,ActivityCategory,,,,,,,
,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0018,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0018,MethodologyFact,,,seed_batch_15,Scope 1,,,
,,,,,,,,,,,支出法,,calc_method::Spend-based,CalculationMethod,,,,,,,
Business travel,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0019,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0019,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0020,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0020,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0021,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0021,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0022,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0022,MethodologyFact,,,seed_batch_15,Scope 1,,,
,,,,,,,,,,,类别11 销售产品的使用,,scope3::11.0,Scope3Category,,,,,,,
,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0023,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0023,MethodologyFact,,,seed_batch_15,Scope 3,,,
Business travel,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0024,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0024,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0025,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0025,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0026,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0026,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,Spend-based,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0027,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0027,MethodologyFact,,,seed_batch_15,Scope 3,,,
Stationary emission source,Report disclosure,,,,,,131,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p131__scope_1__0028,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p131__scope_1__0028,MethodologyFact,,,seed_batch_15,Scope 1,,,
,,,,,,,,,,,固定排放源,,activity::Stationary emission source,ActivityCategory,,,,,,,
Stationary emission source,Report disclosure,,,,,,131,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p131__scope_2__0029,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p131__scope_2__0029,MethodologyFact,,,seed_batch_15,Scope 2,,,
,Report disclosure,,,,,Primary data,5,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p5__scope_3__0030,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p5__scope_3__0030,MethodologyFact,,,seed_batch_15,Scope 3,,,
,,,,,,,,,,,初级数据,,data_source::Primary data,DataSourceType,,,,,,,
Value-chain activities,Report disclosure,,,,,Primary data,5,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p5__scope_3__0031,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p5__scope_3__0031,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,,,,,Derived data,30,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p30__inventory__0032,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p30__inventory__0032,MethodologyFact,,,seed_batch_15,,,,
,,,,,,,,,,,推导数据,,data_source::Derived data,DataSourceType,,,,,,,
,Assurance,Location-based,,,,Primary data,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__inventory__0033,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__inventory__0033,MethodologyFact,,,seed_batch_15,,,,
,,,,,,,,,,,鉴证,,assurance::Assurance,AssuranceStage,,,,,,,
,,,,,,,,,,,位置法,,calc_method::Location-based,CalculationMethod,,,,,,,
,Report disclosure,,,,,Estimated data,37,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__inventory__0034,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__inventory__0034,MethodologyFact,,,seed_batch_15,,,,
,,,,,,,,,,,估算数据,,data_source::Estimated data,DataSourceType,,,,,,,
Mobile emission source,Report disclosure,,,,,Estimated data,37,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__inventory__0035,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__inventory__0035,MethodologyFact,,,seed_batch_15,,,,
,,,,,,,,,,,移动排放源,,activity::Mobile emission source,ActivityCategory,,,,,,,
,Report disclosure,Spend-based,,,,Secondary data,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0036,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0036,MethodologyFact,,,seed_batch_15,,,,
Business travel,Report disclosure,Spend-based,,,,Secondary data,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0037,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0037,MethodologyFact,,,seed_batch_15,,,,
,Report disclosure,Spend-based,,,,Secondary data,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0038,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0038,MethodologyFact,,,seed_batch_15,,,,
,Report disclosure,Spend-based,,,,Secondary data,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0039,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__inventory__0039,MethodologyFact,,,seed_batch_15,,,,
,Report disclosure,Life-cycle assessment,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0040,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0040,MethodologyFact,,,seed_batch_15,Scope 1,,,
,,,,,,,,,,,生命周期评价,,calc_method::Life-cycle assessment,CalculationMethod,,,,,,,
Value-chain activities,Report disclosure,Life-cycle assessment,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0041,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0041,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,Life-cycle assessment,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0042,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0042,MethodologyFact,,,seed_batch_15,Scope 2,,,
Value-chain activities,Report disclosure,Life-cycle assessment,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0043,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0043,MethodologyFact,,,seed_batch_15,Scope 2,,,
,Report disclosure,Life-cycle assessment,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0044,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0044,MethodologyFact,,,seed_batch_15,Scope 3,,,
Value-chain activities,Report disclosure,Life-cycle assessment,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0045,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0045,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,,,,,Estimated data,46,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p46__inventory__0046,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p46__inventory__0046,MethodologyFact,,,seed_batch_15,,,,
,Report disclosure,,,,,Derived data,53,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p53__inventory__0047,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p53__inventory__0047,MethodologyFact,,,seed_batch_15,,,,
,Report disclosure,,,,,Derived data,54,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p54__inventory__0048,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p54__inventory__0048,MethodologyFact,,,seed_batch_15,,,,
,Report disclosure,,,,,Derived data,55,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p55__inventory__0049,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p55__inventory__0049,MethodologyFact,,,seed_batch_15,,,,
Value-chain activities,Assurance,,,,,,89,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p89__inventory__0050,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p89__inventory__0050,MethodologyFact,,,seed_batch_15,,,,
,Report disclosure,,,,,Derived data,92,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p92__inventory__0051,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p92__inventory__0051,MethodologyFact,,,seed_batch_15,,,,
,Report disclosure,,,,,Estimated data,106,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0052,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0052,MethodologyFact,,,seed_batch_15,Scope 3,,,
Value-chain activities,Report disclosure,,,,,Estimated data,106,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0053,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p106__scope_3__0053,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,,,,,Primary data,113,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0054,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_1__0054,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,,,,,Primary data,113,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0055,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_2__0055,MethodologyFact,,,seed_batch_15,Scope 2,,,
,Report disclosure,,,,,Primary data,113,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0056,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p113__scope_3__0056,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,,,,,Estimated data,128,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p128__inventory__0057,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p128__inventory__0057,MethodologyFact,,,seed_batch_15,,,,
,Assurance,,,,,Estimated data,130,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p130__inventory__0058,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p130__inventory__0058,MethodologyFact,,,seed_batch_15,,,,
Mobile emission source,Report disclosure,,,,,,33,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p33__scope_1__0059,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p33__scope_1__0059,MethodologyFact,,,seed_batch_15,Scope 1,,,
Mobile emission source,Assurance,,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0060,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_1__0060,MethodologyFact,,,seed_batch_15,Scope 1,,,
Mobile emission source,Assurance,,,,,,36,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_2__0061,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p36__scope_2__0061,MethodologyFact,,,seed_batch_15,Scope 2,,,
,Report disclosure,,,,,Estimated data,37,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0062,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0062,MethodologyFact,,,seed_batch_15,Scope 1,,,
Mobile emission source,Report disclosure,,,,,Estimated data,37,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0063,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p37__scope_1__0063,MethodologyFact,,,seed_batch_15,Scope 1,,,
Business travel,Report disclosure,,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0064,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0064,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0065,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0065,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0066,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0066,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0067,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_1__0067,MethodologyFact,,,seed_batch_15,Scope 1,,,
Business travel,Report disclosure,,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0068,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0068,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0069,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0069,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0070,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0070,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,,,,,,38,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0071,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p38__scope_3__0071,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0072,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0072,MethodologyFact,,,seed_batch_15,Scope 1,,,
,,,,,,,,,,,运营控制边界,,boundary::Operational control,BoundaryType,,,,,,,
Value-chain activities,Report disclosure,,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0073,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0073,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0074,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_1__0074,MethodologyFact,,,seed_batch_15,Scope 1,,,
,Report disclosure,,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0075,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0075,MethodologyFact,,,seed_batch_15,Scope 2,,,
Value-chain activities,Report disclosure,,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0076,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0076,MethodologyFact,,,seed_batch_15,Scope 2,,,
,Report disclosure,,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0077,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_2__0077,MethodologyFact,,,seed_batch_15,Scope 2,,,
,Report disclosure,,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0078,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0078,MethodologyFact,,,seed_batch_15,Scope 3,,,
Value-chain activities,Report disclosure,,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0079,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0079,MethodologyFact,,,seed_batch_15,Scope 3,,,
,Report disclosure,,,,,Secondary data,39,,,,batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0080,,methodology::batch_15__r498_瑞士abb集团__20240__sustainabilityreport__p39__scope_3__0080,MethodologyFact,,,seed_batch_15,Scope 3,,,
