evidence_page,relation,source,target
,classified_as,company::r431_elo集团,industry::F
,classified_as,company::r433_mercadona公司,industry::F
,classified_as,company::r434_drhorton公司,industry::E
,classified_as,company::r440_philipmorrisinternational,industry::C
,classified_as,company::r441_paccar,industry::C
,classified_as,company::r443_crh公司,industry::C
,classified_as,company::r445_salesforce,industry::C
5,documents_standard_reference,report::r398_compassgroup__20240__sustainabilityreport,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
10,documents_standard_reference,report::r398_compassgroup__20240__sustainabilityreport,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__sbti
,references_standard,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__sbti,standard_role::Target validation guideline
41,documents_standard_reference,report::r398_compassgroup__20240__sustainabilityreport,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__gri,standard_role::Disclosure standard
41,documents_standard_reference,report::r398_compassgroup__20240__sustainabilityreport,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__sasb
,references_standard,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_09__r398_compassgroup__20240__sustainabilityreport__sasb,standard_role::Disclosure guideline
2,documents_standard_reference,report::r399_meijiyasudalifeinsurance__20240__annualreport,standard_ref::batch_09__r399_meijiyasudalifeinsurance__20240__annualreport__tcfd
,references_standard,standard_ref::batch_09__r399_meijiyasudalifeinsurance__20240__annualreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r399_meijiyasudalifeinsurance__20240__annualreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r399_meijiyasudalifeinsurance__20240__annualreport__tcfd,standard_role::Disclosure recommendation
67,documents_standard_reference,report::r401_suncorenergy__20230__sustainabilityreport,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__gri
,references_standard,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__gri,standard_role::Disclosure standard
68,documents_standard_reference,report::r401_suncorenergy__20230__sustainabilityreport,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
71,documents_standard_reference,report::r401_suncorenergy__20230__sustainabilityreport,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__sasb
,references_standard,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__sasb,standard_role::Disclosure guideline
71,documents_standard_reference,report::r401_suncorenergy__20230__sustainabilityreport,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r401_suncorenergy__20230__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
2,documents_standard_reference,report::r403_ubertechnologies公司__20230__esgreport,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__sasb
,references_standard,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__sasb,standard_role::Disclosure guideline
3,documents_standard_reference,report::r403_ubertechnologies公司__20230__esgreport,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__sbti
,references_standard,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__sbti,standard_role::Target validation guideline
7,documents_standard_reference,report::r403_ubertechnologies公司__20230__esgreport,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__tcfd
,references_standard,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__tcfd,standard_role::Disclosure recommendation
48,documents_standard_reference,report::r403_ubertechnologies公司__20230__esgreport,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__ghg_protocol
,references_standard,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_09__r403_ubertechnologies公司__20230__esgreport__ghg_protocol,standard_role::Accounting standard
2,documents_standard_reference,report::r406_suzukimotor__20240__sustainabilityreport,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r406_suzukimotor__20240__sustainabilityreport,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
14,documents_standard_reference,report::r406_suzukimotor__20240__sustainabilityreport,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__sasb
,references_standard,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__sasb,standard_role::Disclosure guideline
32,documents_standard_reference,report::r406_suzukimotor__20240__sustainabilityreport,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_09__r406_suzukimotor__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
3,documents_standard_reference,report::r407_haiersmarthome__20240__other,standard_ref::batch_09__r407_haiersmarthome__20240__other__gri
,references_standard,standard_ref::batch_09__r407_haiersmarthome__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_09__r407_haiersmarthome__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_09__r407_haiersmarthome__20240__other__gri,standard_role::Disclosure standard
3,documents_standard_reference,report::r407_haiersmarthome__20240__other,standard_ref::batch_09__r407_haiersmarthome__20240__other__sasb
,references_standard,standard_ref::batch_09__r407_haiersmarthome__20240__other__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_09__r407_haiersmarthome__20240__other__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_09__r407_haiersmarthome__20240__other__sasb,standard_role::Disclosure guideline
3,documents_standard_reference,report::r407_haiersmarthome__20240__other,standard_ref::batch_09__r407_haiersmarthome__20240__other__ifrs_s2
,references_standard,standard_ref::batch_09__r407_haiersmarthome__20240__other__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_09__r407_haiersmarthome__20240__other__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_09__r407_haiersmarthome__20240__other__ifrs_s2,standard_role::Disclosure standard
6,documents_standard_reference,report::r407_haiersmarthome__20240__other,standard_ref::batch_09__r407_haiersmarthome__20240__other__esrs_csrd
,references_standard,standard_ref::batch_09__r407_haiersmarthome__20240__other__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_09__r407_haiersmarthome__20240__other__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_09__r407_haiersmarthome__20240__other__esrs_csrd,standard_role::Disclosure standard
86,documents_standard_reference,report::r407_haiersmarthome__20240__other,standard_ref::batch_09__r407_haiersmarthome__20240__other__sbti
,references_standard,standard_ref::batch_09__r407_haiersmarthome__20240__other__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_09__r407_haiersmarthome__20240__other__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_09__r407_haiersmarthome__20240__other__sbti,standard_role::Target validation guideline
1,documents_standard_reference,report::r409_laposte__20240__esgreport,standard_ref::batch_09__r409_laposte__20240__esgreport__gri
,references_standard,standard_ref::batch_09__r409_laposte__20240__esgreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_09__r409_laposte__20240__esgreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_09__r409_laposte__20240__esgreport__gri,standard_role::Disclosure standard
1,documents_standard_reference,report::r409_laposte__20240__esgreport,standard_ref::batch_09__r409_laposte__20240__esgreport__esrs_csrd
,references_standard,standard_ref::batch_09__r409_laposte__20240__esgreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_09__r409_laposte__20240__esgreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_09__r409_laposte__20240__esgreport__esrs_csrd,standard_role::Disclosure standard
9,documents_standard_reference,report::r413_honeywellinternational__20250__impactreport,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__sbti
,references_standard,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__sbti,standard_role::Target validation guideline
17,documents_standard_reference,report::r413_honeywellinternational__20250__impactreport,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__ghg_protocol
,references_standard,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__ghg_protocol,standard_role::Accounting standard
17,documents_standard_reference,report::r413_honeywellinternational__20250__impactreport,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__iso_14064_3
,references_standard,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__iso_14064_3,standard::ISO 14064-3
,belongs_to_standard_family,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__iso_14064_3,standard_family::ISO assurance system
,has_standard_role,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__iso_14064_3,standard_role::Verification and assurance standard
53,documents_standard_reference,report::r413_honeywellinternational__20250__impactreport,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__sasb
,references_standard,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__sasb,standard_role::Disclosure guideline
53,documents_standard_reference,report::r413_honeywellinternational__20250__impactreport,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__tcfd
,references_standard,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r413_honeywellinternational__20250__impactreport__tcfd,standard_role::Disclosure recommendation
2,documents_standard_reference,report::r416_mitsubishielectric__20240__integratedreport,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__tcfd
,references_standard,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__tcfd,standard_role::Disclosure recommendation
16,documents_standard_reference,report::r416_mitsubishielectric__20240__integratedreport,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__gri
,references_standard,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__gri,standard_role::Disclosure standard
59,documents_standard_reference,report::r416_mitsubishielectric__20240__integratedreport,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__esrs_csrd
,references_standard,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__esrs_csrd,standard_role::Disclosure standard
69,documents_standard_reference,report::r416_mitsubishielectric__20240__integratedreport,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__ghg_protocol
,references_standard,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_09__r416_mitsubishielectric__20240__integratedreport__ghg_protocol,standard_role::Accounting standard
2,documents_standard_reference,report::r418_chinadatang__20230__sustainabilityreport,standard_ref::batch_09__r418_chinadatang__20230__sustainabilityreport__gri
,references_standard,standard_ref::batch_09__r418_chinadatang__20230__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_09__r418_chinadatang__20230__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_09__r418_chinadatang__20230__sustainabilityreport__gri,standard_role::Disclosure standard
2,documents_standard_reference,report::r418_chinadatang__20230__sustainabilityreport,standard_ref::batch_09__r418_chinadatang__20230__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_09__r418_chinadatang__20230__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r418_chinadatang__20230__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r418_chinadatang__20230__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
3,documents_standard_reference,report::r421_jardinematheson__20240__sustainabilityreport,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__gri,standard_role::Disclosure standard
3,documents_standard_reference,report::r421_jardinematheson__20240__sustainabilityreport,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__sasb
,references_standard,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__sasb,standard_role::Disclosure guideline
3,documents_standard_reference,report::r421_jardinematheson__20240__sustainabilityreport,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__tcfd
,references_standard,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__tcfd,standard_role::Disclosure recommendation
4,documents_standard_reference,report::r421_jardinematheson__20240__sustainabilityreport,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__sbti
,references_standard,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__sbti,standard_role::Target validation guideline
29,documents_standard_reference,report::r421_jardinematheson__20240__sustainabilityreport,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
38,documents_standard_reference,report::r421_jardinematheson__20240__sustainabilityreport,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__ifrs_s2
,references_standard,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_09__r421_jardinematheson__20240__sustainabilityreport__ifrs_s2,standard_role::Disclosure standard
6,documents_standard_reference,report::r422_mondelezinternational__20240__esgreport,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__sasb
,references_standard,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__sasb,standard_role::Disclosure guideline
6,documents_standard_reference,report::r422_mondelezinternational__20240__esgreport,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__tcfd
,references_standard,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__tcfd,standard_role::Disclosure recommendation
7,documents_standard_reference,report::r422_mondelezinternational__20240__esgreport,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__esrs_csrd
,references_standard,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__esrs_csrd,standard_role::Disclosure standard
16,documents_standard_reference,report::r422_mondelezinternational__20240__esgreport,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__sbti
,references_standard,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__sbti,standard_role::Target validation guideline
20,documents_standard_reference,report::r422_mondelezinternational__20240__esgreport,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__ghg_protocol
,references_standard,standard_ref::batch_09__r422_mondelezinternational__20240__esgreport__ghg_protocol,standard::GHG Protocol
