evidence_page,relation,source,target
,references_standard,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__sasb,standard_role::Disclosure guideline
47,documents_standard_reference,report::r266_prudentialfinancial__20240__sustainabilityreport,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
55,documents_standard_reference,report::r266_prudentialfinancial__20240__sustainabilityreport,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__gri,standard_role::Disclosure standard
55,documents_standard_reference,report::r266_prudentialfinancial__20240__sustainabilityreport,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__esrs_csrd
,references_standard,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_13__r266_prudentialfinancial__20240__sustainabilityreport__esrs_csrd,standard_role::Disclosure standard
2,documents_standard_reference,report::r269_hp__20240__sustainabilityreport,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__gri
,references_standard,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__gri,standard_role::Disclosure standard
4,documents_standard_reference,report::r269_hp__20240__sustainabilityreport,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__ifrs_s2
,references_standard,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__ifrs_s2,standard::IFRS S2
,belongs_to_standard_family,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__ifrs_s2,standard_family::Climate disclosure standard
,has_standard_role,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__ifrs_s2,standard_role::Disclosure standard
7,documents_standard_reference,report::r269_hp__20240__sustainabilityreport,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__sbti
,references_standard,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__sbti,standard_role::Target validation guideline
42,documents_standard_reference,report::r269_hp__20240__sustainabilityreport,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_13__r269_hp__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
6,documents_standard_reference,report::r271_tatamotors__20240__other,standard_ref::batch_13__r271_tatamotors__20240__other__gri
,references_standard,standard_ref::batch_13__r271_tatamotors__20240__other__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_13__r271_tatamotors__20240__other__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_13__r271_tatamotors__20240__other__gri,standard_role::Disclosure standard
87,documents_standard_reference,report::r271_tatamotors__20240__other,standard_ref::batch_13__r271_tatamotors__20240__other__sbti
,references_standard,standard_ref::batch_13__r271_tatamotors__20240__other__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_13__r271_tatamotors__20240__other__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_13__r271_tatamotors__20240__other__sbti,standard_role::Target validation guideline
129,documents_standard_reference,report::r271_tatamotors__20240__other,standard_ref::batch_13__r271_tatamotors__20240__other__sasb
,references_standard,standard_ref::batch_13__r271_tatamotors__20240__other__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_13__r271_tatamotors__20240__other__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_13__r271_tatamotors__20240__other__sasb,standard_role::Disclosure guideline
140,documents_standard_reference,report::r271_tatamotors__20240__other,standard_ref::batch_13__r271_tatamotors__20240__other__esrs_csrd
,references_standard,standard_ref::batch_13__r271_tatamotors__20240__other__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_13__r271_tatamotors__20240__other__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_13__r271_tatamotors__20240__other__esrs_csrd,standard_role::Disclosure standard
3,documents_standard_reference,report::r290_phoenixpharma__20240__sustainabilityreport,standard_ref::batch_13__r290_phoenixpharma__20240__sustainabilityreport__esrs_csrd
,references_standard,standard_ref::batch_13__r290_phoenixpharma__20240__sustainabilityreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_13__r290_phoenixpharma__20240__sustainabilityreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_13__r290_phoenixpharma__20240__sustainabilityreport__esrs_csrd,standard_role::Disclosure standard
13,documents_standard_reference,report::r290_phoenixpharma__20240__sustainabilityreport,standard_ref::batch_13__r290_phoenixpharma__20240__sustainabilityreport__ghg_protocol
,references_standard,standard_ref::batch_13__r290_phoenixpharma__20240__sustainabilityreport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_13__r290_phoenixpharma__20240__sustainabilityreport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_13__r290_phoenixpharma__20240__sustainabilityreport__ghg_protocol,standard_role::Accounting standard
2,documents_standard_reference,report::r308_veoliaenvironnement__20240__esgreport,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__esrs_csrd
,references_standard,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__esrs_csrd,standard::ESRS/CSRD
,belongs_to_standard_family,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__esrs_csrd,standard_family::EU sustainability disclosure regime
,has_standard_role,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__esrs_csrd,standard_role::Disclosure standard
3,documents_standard_reference,report::r308_veoliaenvironnement__20240__esgreport,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__tcfd
,references_standard,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__tcfd,standard_role::Disclosure recommendation
16,documents_standard_reference,report::r308_veoliaenvironnement__20240__esgreport,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__sbti
,references_standard,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_13__r308_veoliaenvironnement__20240__esgreport__sbti,standard_role::Target validation guideline
4,documents_standard_reference,report::r323_anzgroupholdings__20240__esgreport,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__gri
,references_standard,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__gri,standard::GRI
,belongs_to_standard_family,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__gri,standard_family::ESG disclosure framework
,has_standard_role,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__gri,standard_role::Disclosure standard
12,documents_standard_reference,report::r323_anzgroupholdings__20240__esgreport,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__sasb
,references_standard,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__sasb,standard::SASB
,belongs_to_standard_family,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__sasb,standard_family::Industry disclosure framework
,has_standard_role,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__sasb,standard_role::Disclosure guideline
27,documents_standard_reference,report::r323_anzgroupholdings__20240__esgreport,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__tcfd
,references_standard,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_13__r323_anzgroupholdings__20240__esgreport__tcfd,standard_role::Disclosure recommendation
3,documents_standard_reference,report::r333_tiaa__20240__climatereport,standard_ref::batch_13__r333_tiaa__20240__climatereport__tcfd
,references_standard,standard_ref::batch_13__r333_tiaa__20240__climatereport__tcfd,standard::TCFD
,belongs_to_standard_family,standard_ref::batch_13__r333_tiaa__20240__climatereport__tcfd,standard_family::Climate disclosure framework
,has_standard_role,standard_ref::batch_13__r333_tiaa__20240__climatereport__tcfd,standard_role::Disclosure recommendation
30,documents_standard_reference,report::r333_tiaa__20240__climatereport,standard_ref::batch_13__r333_tiaa__20240__climatereport__sbti
,references_standard,standard_ref::batch_13__r333_tiaa__20240__climatereport__sbti,standard::SBTi
,belongs_to_standard_family,standard_ref::batch_13__r333_tiaa__20240__climatereport__sbti,standard_family::Climate target governance system
,has_standard_role,standard_ref::batch_13__r333_tiaa__20240__climatereport__sbti,standard_role::Target validation guideline
37,documents_standard_reference,report::r333_tiaa__20240__climatereport,standard_ref::batch_13__r333_tiaa__20240__climatereport__ghg_protocol
,references_standard,standard_ref::batch_13__r333_tiaa__20240__climatereport__ghg_protocol,standard::GHG Protocol
,belongs_to_standard_family,standard_ref::batch_13__r333_tiaa__20240__climatereport__ghg_protocol,standard_family::GHG accounting system
,has_standard_role,standard_ref::batch_13__r333_tiaa__20240__climatereport__ghg_protocol,standard_role::Accounting standard
37,documents_standard_reference,report::r333_tiaa__20240__climatereport,standard_ref::batch_13__r333_tiaa__20240__climatereport__pcaf
,references_standard,standard_ref::batch_13__r333_tiaa__20240__climatereport__pcaf,standard::PCAF
,belongs_to_standard_family,standard_ref::batch_13__r333_tiaa__20240__climatereport__pcaf,standard_family::Financed emissions accounting system
,has_standard_role,standard_ref::batch_13__r333_tiaa__20240__climatereport__pcaf,standard_role::Accounting standard
2,documents_standard_reference,report::r346_dow__20240__other,standard_ref::batch_13__r346_dow__20240__other__ghg_protocol
